ID_arbre,GlobalID,Shape__Are,Shape__Len,GlobalID_2,Shape__A_1,Shape__L_1,OBJECTID_2,GlobalID_1,Shape__A_2,Shape__L_2,GlobalID_3,Shape__A_3,Shape__L_3,Parcelle,Emplacemen,Localisati,Code_espè,Nom_scient,Nom_commun,Nom_comm_1,Genre_1,Famille_1,Indigène_,Old_Classe,Old_Groupe,New_Class_,New_Group_,Privé_ou_,Placette_t,Placette_1,Placette_2,Propriéta,Hauteur_20,Hauteur_21,DHP_2019,DHP_2020,Diamètre_,Hauteur_Co,Ratio_Cour,Volume_Cim,Commentair,Code_posta,Code_pos_1,Code_pos_2,Placette_3,id,Site.Code
"344",{7adfcaad-4907-4746-b636-c8041099db23},52.92968750000,35.67711576000,7e977021-610e-40,52.93000000000,35.68000000000,"48",{7adfcaad-4907-4746-b636-c8041099db23},52.92968750000,35.67711576000,7e977021-610e-407b-ad7b-42f705d74fd5,52.92968750000,35.67711576000,A,"2","Devant le 495, à 9 m du début de la façade",FRPEPA,Fraxinus pennsylvanica patmore,Frêne de Pennsylvanie Patmore,Patmore red ash,Fraxinus,Oleaceae,Indigène,"2",2C,"2",2A,Public,"750",Rue,Public,Public,"10,76299953",,"198",,,,,,,H2X2B4,H2X2B,H2X2,Public,,S2027
"362",{a4b1fe5a-bcaa-4115-a8f7-c7e4adcb2036},18.33593750000,22.82711015000,7cbee72e-ffee-4b,18.34000000000,22.83000000000,"49",{a4b1fe5a-bcaa-4115-a8f7-c7e4adcb2036},18.33593750000,22.82711015000,7cbee72e-ffee-4b18-9b70-0dd15a698fac,18.33593750000,22.82711015000,A,"2",10 m. à l'Ouest de DUROCHER,MABA,Malus baccata,Pommier de sibérie,Siberian crabapple,Malus,Rosaceae,Exotique,"3",3B,"2",2B,Public,"750",Rue,Public,Public,"7,86685705",,"194",,,,,,,H2X2E1,H2X2E,H2X2,Public,,S2027
"363",{3c354b51-b8c5-4dcb-87ee-81883ea2341c},367.53515625000,119.79887057000,2afe0885-f7c4-45,367.54000000000,119.80000000000,"50",{3c354b51-b8c5-4dcb-87ee-81883ea2341c},367.53515630000,119.79887060000,2afe0885-f7c4-454a-a774-206e3f2320a1,367.53515630000,119.79887060000,A,"1",23 m. à l'Ouest de DUROCHER,ACPLCO,Acer platanoides columnare,Érable de Norvège colonnaire,Columnare norway maple,Acer,Sapindaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"3,210200119",,"0",,,,,,,H2X2E1,H2X2E,H2X2,Public,,S2027
A7,{1c170375-90fa-40f4-83dc-7f846308bdfe},12.38671875000,16.05050263000,fdc48fbc-b86b-46,12.39000000000,16.05000000000,"65",{1c170375-90fa-40f4-83dc-7f846308bdfe},12.38671875000,16.05050263000,fdc48fbc-b86b-468e-b5a1-9d3a9dfefadb,12.38671875000,16.05050263000,A,"2",,SYRE,Syringa reticulata,Lilas japonais,Japanese lilac,Syringa,Oleaceae,Exotique,"3",3A,NA,NA,Public,"750",Rue,Public,Public,,,"50",,,,,,,H2X2E1,H2X2E,H2X2,Public,,S2027
A8,{ac5848e6-fd6e-496c-8e67-2f165726f75a},20.26562500000,18.07337442000,b4b1bf65-eb56-47,20.27000000000,18.07000000000,"66",{ac5848e6-fd6e-496c-8e67-2f165726f75a},20.26562500000,18.07337442000,b4b1bf65-eb56-4787-b79e-8582c1d17933,20.26562500000,18.07337442000,A,"2",,ACPL,Acer platanoides,Érable de Norvège,Norway maple,Acer,Sapindaceae,Exotique,"2",2A,"6",6B,Public,"750",Rue,Public,Public,,,"103",,,,,,,H2X2E1,H2X2E,H2X2,Public,,S2027
A9,{d3a8415a-1d1e-4ae4-8e37-e61c0bb22132},53.52734375000,30.54910575000,de5bd6e0-2b35-43,53.53000000000,30.55000000000,"67",{d3a8415a-1d1e-4ae4-8e37-e61c0bb22132},53.52734375000,30.54910575000,de5bd6e0-2b35-4339-be00-f9bbfc9bafbb,53.52734375000,30.54910575000,A,"2",,ACPL,Acer platanoides,Érable de Norvège,Norway maple,Acer,Sapindaceae,Exotique,"2",2A,"6",6B,Public,"750",Rue,Public,Public,,,"161",,,,,,,H2X1W3,H2X1W,H2X1,Public,,S2027
"387",{bae7c375-9807-4be2-aff7-8bdc6c9d7bef},63.12890625000,39.95071727000,af2c8e45-4c13-43,63.13000000000,39.95000000000,"52",{bae7c375-9807-4be2-aff7-8bdc6c9d7bef},63.12890625000,39.95071727000,af2c8e45-4c13-4370-bc29-0142b7404ec9,63.12890625000,39.95071727000,A,"2",33 m. à l'Ouest de DUROCHER,FRPESU,Fraxinus pennsylvanica summit,Frêne de Pennsylvanie Summit,Summit red ash,Fraxinus,Oleaceae,Indigène,"2",2C,"2",2A,Public,"750",Rue,Public,Public,"11,18200016",,"292",,,,,,,H2X2E1,H2X2E,H2X2,Public,,S2028
"390",{532b0633-1e4e-4a7b-9833-49bbf30d8882},98.25781250000,47.08792086000,e33befca-7099-41,98.26000000000,47.09000000000,"55",{532b0633-1e4e-4a7b-9833-49bbf30d8882},98.25781250000,47.08792086000,e33befca-7099-41ed-a197-ce7093e8d145,98.25781250000,47.08792086000,A,"2",54 m. à l'Ouest de DUROCHER,FRPE,Fraxinus pennsylvanica,Frêne de Pennsylvanie,Red ash,Fraxinus,Oleaceae,Indigène,"2",2C,"2",2A,Public,"750",Rue,Public,Public,"10,21899986",,"271",,,,,,,H2X2B4,H2X2B,H2X2,Public,,S2028
A10,{cdfe969b-1300-41fa-a809-d5d1ce24276b},33.50390625000,24.50363230000,4b209df6-14a1-43,33.50000000000,24.50000000000,"68",{cdfe969b-1300-41fa-a809-d5d1ce24276b},33.50390625000,24.50363230000,4b209df6-14a1-4340-b7d5-28806c797820,33.50390625000,24.50363230000,A,"2",,ULxHO,Ulmus x homestead,Orme homestead,Homestead elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,,,"48",,,,,,,H2X2B4,H2X2B,H2X2,Public,,S2028
A11,{42a8eeca-5022-442b-bf7b-ea982edfc150},17.98046875000,18.76208290000,8ba6572d-264b-44,17.98000000000,18.76000000000,"69",{42a8eeca-5022-442b-bf7b-ea982edfc150},17.98046875000,18.76208290000,8ba6572d-264b-44a1-a28e-03a49b21fb38,17.98046875000,18.76208290000,A,"2",,ULxHO,Ulmus x homestead,Orme homestead,Homestead elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,,,"47",,,,,,,H2X2E1,H2X2E,H2X2,Public,,S2028
"139",{4a7814dd-37f1-4c77-b875-457537fc9819},8.14843750000,12.84510571000,ac0095ef-fd5c-41,8.15000000000,12.85000000000,"27",{4a7814dd-37f1-4c77-b875-457537fc9819},8.14843750000,12.84510571000,ac0095ef-fd5c-4115-b914-728308758205,8.14843750000,12.84510571000,A,"1","0",SYVU,Syringa vulgaris,Lilas français,Common lilac,Syringa,Oleaceae,Exotique,"3",3A,"2",2B,Privé,"113",Résidentiel,Résidentiel,Résidentiel,"11,59500027",,"62",,,,,,,H2X2B4,H2X2B,H2X2,Résidentiel,,Y2007
"385",{f724f77f-79bd-4c3b-b5ad-3600a7a9cb39},5.60546875000,9.98630433000,451b466c-3b1e-44,5.61000000000,9.99000000000,"51",{f724f77f-79bd-4c3b-b5ad-3600a7a9cb39},5.60546875000,9.98630433000,451b466c-3b1e-44f3-9c79-c6e630cf5d65,5.60546875000,9.98630433000,A,"1","0",SYJO,Syringa josikaea,Lilas de hongrie,Hungarian lilac,Syringa,Oleaceae,Exotique,"3",3A,NA,NA,Privé,"750",Rue,Rue,Résidentiel,"11,19099998",,"62",,,,,,,H2X2B4,H2X2B,H2X2,Résidentiel,,Y2007
"389",{afb38bb7-9b21-449a-8a3c-7edeaebd00a5},30.85546875000,31.17440867000,f506ad48-6b0e-4d,30.86000000000,31.17000000000,"54",{afb38bb7-9b21-449a-8a3c-7edeaebd00a5},30.85546875000,31.17440867000,f506ad48-6b0e-4d4e-a2bd-1b0df6b77d90,30.85546875000,31.17440867000,A,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Privé,"102",Résidentiel,Résidentiel,Résidentiel,"16,71100044",,"0",,,,,,,H2X2E1,H2X2E,H2X2,Résidentiel,,Y2008
"391",{758abf9d-d760-4aa1-8643-1297f4740e5e},10.17968750000,15.68980681000,dfd430e8-80b5-42,10.18000000000,15.69000000000,"56",{758abf9d-d760-4aa1-8643-1297f4740e5e},10.17968750000,15.68980681000,dfd430e8-80b5-42e0-a6b8-ec6cab240dd8,10.17968750000,15.68980681000,A,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Privé,"102",Résidentiel,Résidentiel,Résidentiel,"8,25926018",,"0",,,,,,,H2X2B4,H2X2B,H2X2,Résidentiel,,Y2008
"393",{4ca32b15-35f0-4892-8848-6022bdd3d8c6},7.63671875000,11.41100492000,8dc3a2e3-f870-40,7.64000000000,11.41000000000,"58",{4ca32b15-35f0-4892-8848-6022bdd3d8c6},7.63671875000,11.41100492000,8dc3a2e3-f870-4067-acb8-52d343c0fcd4,7.63671875000,11.41100492000,A,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Privé,"102",Résidentiel,Résidentiel,Résidentiel,"9,8579998",,"0",,,,,,,H2X2B4,H2X2B,H2X2,Résidentiel,,Y2008
"135",{f7f7562f-4a71-4a4d-ab03-64dd47195b70},366.50781250000,119.86615104000,57fe8d42-1730-4f,366.51000000000,119.87000000000,"25",{f7f7562f-4a71-4a4d-ab03-64dd47195b70},366.50781250000,119.86615100000,57fe8d42-1730-4f9a-b58b-cd5f56d20d90,366.50781250000,119.86615100000,A,"2","0",ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"112",Résidentiel,Résidentiel,Résidentiel,"19,49900055",,"695",,,,,,,H2X2B4,H2X2B,H2X2,Résidentiel,,Y2009
"190",{b093591f-e3d8-436e-b577-2040eec224c9},141.52343750000,65.63672870000,7335087c-2e6d-48,141.52000000000,65.64000000000,"46",{b093591f-e3d8-436e-b577-2040eec224c9},141.52343750000,65.63672870000,7335087c-2e6d-481f-b53d-a803b182b5db,141.52343750000,65.63672870000,A,"1","0",TIAM,Tilia americana,Tilleul d'amérique,Basswood,Tilia,Tiliaceae,Indigène,"2",2A,"6",6B,Privé,"114",Résidentiel,Résidentiel,Résidentiel,"19,80800056",,"0",,,,,,,H2X2E4,H2X2E,H2X2,Résidentiel,,Y2010
"177",{3a3f97a2-c79a-45e9-9104-42113566c19d},4.23828125000,8.43380064000,15ce6ad8-5e0a-4e,4.24000000000,8.43000000000,"36",{3a3f97a2-c79a-45e9-9104-42113566c19d},4.23828125000,8.43380064000,15ce6ad8-5e0a-4e6e-a4ad-5bde70cbe0e2,4.23828125000,8.43380064000,A,"1","0",GLTR,Gleditsia triacanthos,Févier d'Amérique,Honey-locust,Gleditsia,Caesalpiniaceae,Indigène,"4",4B,"6",6A,Privé,"750",Rue,Rue,Résidentiel,"19,23500061",,"45",,,,,,"3,7",H2X2C6,H2X2C,H2X2,Résidentiel,,Y2011
A4,{e937ffca-4d23-4328-94ad-85babbaba6bf},3.92968750000,7.98527838000,8ee4f360-0ed1-47,3.93000000000,7.99000000000,"63",{e937ffca-4d23-4328-94ad-85babbaba6bf},3.92968750000,7.98527838000,8ee4f360-0ed1-47ed-9c2b-c0d891a288ad,3.92968750000,7.98527838000,A,"1",,GLTR,Gleditsia triacanthos,Févier d'Amérique,Honey-locust,Gleditsia,Caesalpiniaceae,Indigène,"4",4B,"6",6A,Privé,"750",Rue,Rue,Résidentiel,,,"52",,,,,,,H2X2C6,H2X2C,H2X2,Résidentiel,,Y2011
A6,{9d0920c7-4a8e-42c6-9a31-3889a309d531},34.08984375000,23.78436852000,9ae502d2-a6d7-45,34.09000000000,23.78000000000,"64",{9d0920c7-4a8e-42c6-9a31-3889a309d531},34.08984375000,23.78436852000,9ae502d2-a6d7-4570-a9a2-142118248333,34.08984375000,23.78436852000,A,"1",,EUAL,Euonymus alatus,Fusain ailé,Winged euonymus,Euonymus,Celastraceae,Exotique,"4",4B,"2",2B,Privé,"750",Rue,Rue,Résidentiel,,,"51",,,,,,,H2X2E1,H2X2E,H2X2,Résidentiel,,Y2011
"120",{a609df0a-2cd1-40e0-a30b-47399e9d7a9b},18.50390625000,16.05952734000,074344e5-90dc-47,18.50000000000,16.06000000000,"29",{a609df0a-2cd1-40e0-a30b-47399e9d7a9b},18.50390625000,16.05952734000,074344e5-90dc-475a-b42c-acf15e1fad9f,18.50390625000,16.05952734000,A,"1","0",ACFR,Acer freemanii,Érable de freeman,Freeman maple,Acer,Sapindaceae,Indigène,"2",2A,"2",2A,Privé,"750",Rue,Rue,Résidentiel,,,"132",,,,,,,H3A1E3,H3A1E,H3A1,Résidentiel,,Y2013
"121",{c85ea30f-ad5f-4474-8282-9f9de0c03aa9},30.86718750000,20.94979212000,9ca1798d-a34b-4b,30.87000000000,20.95000000000,"30",{c85ea30f-ad5f-4474-8282-9f9de0c03aa9},30.86718750000,20.94979212000,9ca1798d-a34b-4bee-9d6d-3050118ecd8a,30.86718750000,20.94979212000,A,"1","0",ACFR,Acer freemanii,Érable de freeman,Freeman maple,Acer,Sapindaceae,Indigène,"2",2A,"2",2A,Privé,"750",Rue,Rue,Résidentiel,,,"141",,,,,,,H3A1E3,H3A1E,H3A1,Résidentiel,,Y2013
"560",{a1dd7f89-627d-4a12-bd49-608a9a4aaadc},17.62500000000,16.28341124000,6a9bbb8e-2352-40,17.63000000000,16.28000000000,"59",{a1dd7f89-627d-4a12-bd49-608a9a4aaadc},17.62500000000,16.28341124000,6a9bbb8e-2352-4057-b069-3cdf17d19570,17.62500000000,16.28341124000,A,"1","0",ACFR,Acer freemanii,Érable de freeman,Freeman maple,Acer,Sapindaceae,Indigène,"2",2A,"2",2A,Privé,"750",Rue,Rue,Résidentiel,,,"127",,,,,,,H3A1E3,H3A1E,H3A1,Résidentiel,,Y2013
"141",{238ef4f5-70d6-429a-acb2-bca16cd61d41},221.03515625000,94.53225060000,d9bebe1c-e2c9-4a,221.04000000000,94.53000000000,"19",{238ef4f5-70d6-429a-acb2-bca16cd61d41},221.03515630000,94.53225060000,d9bebe1c-e2c9-4a15-bc97-7736acdda32e,221.03515630000,94.53225060000,A,"1","0",ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"510",Institution économique,Institution économique,Institution,"15,55700016",,"555",,,,,,,H2X2B7,H2X2B,H2X2,Institution économique,,S2029
"142",{38a5c390-96cb-42ea-86c3-c20782d0a3eb},24.05078125000,19.01554063000,24aa63fb-3807-42,24.05000000000,19.02000000000,"31",{38a5c390-96cb-42ea-86c3-c20782d0a3eb},24.05078125000,19.01554063000,24aa63fb-3807-4253-a776-85faf66d3ba2,24.05078125000,19.01554063000,A,"2","0",CEOC,Celtis occidentalis,Micocoulier occidental,Hackberry,Celtis,Ulmaceae,Indigène,"2",2C,"6",6B,Public,"750",Rue,Public,Public,,,"102",,,,,,,H2X2B6,H2X2B,H2X2,Public,,S2029
"143",{e35c979b-846b-424a-a977-3c2ef4ecafda},141.00390625000,59.93272557000,0a5d3188-8ef7-46,141.00000000000,59.93000000000,"32",{e35c979b-846b-424a-a977-3c2ef4ecafda},141.00390630000,59.93272557000,0a5d3188-8ef7-46ee-8ec5-3a6082914d1c,141.00390630000,59.93272557000,A,"2","Devant le 3450, à 4 m du début de la façade",ACPLCO,Acer platanoides columnare,Érable de Norvège colonnaire,Columnare norway maple,Acer,Sapindaceae,Exotique,"2",2A,"6",6B,Public,"750",Rue,Public,Public,"14,72500038",,"479",,,,,,,H2X2B6,H2X2B,H2X2,Public,,S2029
"144",{f79788e8-0586-494f-8592-7c0e19433c67},71.27734375000,37.10141596000,90a54379-247c-41,71.28000000000,37.10000000000,"33",{f79788e8-0586-494f-8592-7c0e19433c67},71.27734375000,37.10141596000,90a54379-247c-413a-9c6e-7c5e75a59c6a,71.27734375000,37.10141596000,A,"2","Devant le 3476, à 6 m du début de la façade",ACPLCO,Acer platanoides columnare,Érable de Norvège colonnaire,Columnare norway maple,Acer,Sapindaceae,Exotique,"2",2A,"6",6B,Public,"750",Rue,Public,Public,"15,50599957",,"0",,,,,,,H2X2B6,H2X2B,H2X2,Public,,S2029
"145",{1b5a8c0f-3066-4953-aea0-2094e21e43de},188.66015625000,67.97989355000,f699079d-a17e-4a,188.66000000000,67.98000000000,"34",{1b5a8c0f-3066-4953-aea0-2094e21e43de},188.66015630000,67.97989355000,f699079d-a17e-4a38-a6e6-7c8013dac0c2,188.66015630000,67.97989355000,A,"2","Devant le 3484, à 4 m du début de la façade",ACPLCO,Acer platanoides columnare,Érable de Norvège colonnaire,Columnare norway maple,Acer,Sapindaceae,Exotique,"2",2A,"6",6B,Public,"750",Rue,Public,Public,"14,59200001",,"565",,,,,,,H2X2B6,H2X2B,H2X2,Public,,S2029
A33,{01f0a92c-6bf2-4456-a80a-9924d34db8b4},12.35546875000,13.91648110000,25754250-81db-43,12.36000000000,13.92000000000,"91",{01f0a92c-6bf2-4456-a80a-9924d34db8b4},12.35546875000,13.91648110000,25754250-81db-43af-81e0-20405f833c5c,12.35546875000,13.91648110000,A,"2",,GYDI,Gymnocladus dioicus,Chicot du canada,Kentucky coffeetree,Gymnocladus,Fabaceae,Indigène,"4",4B,"4","4",Privé,"750",Rue,Rue,Résidentiel,,,"56",,,,,,,H2X2B6,H2X2B,H2X2,Résidentiel,,S2029
"227",{26759705-b3b0-49c4-8152-d48824801644},88.91406250000,51.32536371000,21603d70-9bbe-43,88.91000000000,51.33000000000,"129",{26759705-b3b0-49c4-8152-d48824801644},88.91406250000,51.32536371000,21603d70-9bbe-4311-9bcf-8672c795ee9c,88.91406250000,51.32536371000,B,"2",12 m. au Nord de MILTON,ACPLEM,Acer platanoides emerald queen,Érable de Norvège Emerald Queen,Emerald queen norway maple,Acer,Sapindaceae,Exotique,"2",2A,"6",6B,Public,"750",Rue,Public,Public,"10,32999992",,"302",,,,,,,H2X2H2,H2X2H,H2X2,Public,,S2034
"357",{edcf53ec-600a-42bd-b24b-34c589f39000},63.64453125000,39.95121734000,66c826d4-679f-4b,63.64000000000,39.95000000000,"143",{edcf53ec-600a-42bd-b24b-34c589f39000},63.64453125000,39.95121734000,66c826d4-679f-4b33-b97a-61a26e51e75d,63.64453125000,39.95121734000,B,"2",23 m. à l'Ouest de HUTCHISON,FRPESU,Fraxinus pennsylvanica summit,Frêne de Pennsylvanie Summit,Summit red ash,Fraxinus,Oleaceae,Indigène,"2",2C,"2",2A,Public,"750",Rue,Public,Public,"8,40799999",,"246",,,,,,,H2X2G4,H2X2G,H2X2,Public,,S2034
"359",{15a52fbc-b22a-488b-8fe0-7370082e7eee},11.71093750000,15.69920680000,a089573e-1ca2-4c,11.71000000000,15.70000000000,"144",{15a52fbc-b22a-488b-8fe0-7370082e7eee},11.71093750000,15.69920680000,a089573e-1ca2-4cbe-8543-2a8339860c2b,11.71093750000,15.69920680000,B,"2",37 m. à l'Ouest de HUTCHISON,ACPLCO,Acer platanoides columnare,Érable de Norvège colonnaire,Columnare norway maple,Acer,Sapindaceae,Exotique,"2",2A,"6",6B,Public,"750",Rue,Public,Public,"9,53100014",,"185",,,,,,,H2X1W1,H2X1W,H2X1,Public,,S2034
"361",{76eebbdb-6e5b-476e-b707-9d300ff0d69a},42.75781250000,32.82821427000,c69e6f61-6f16-45,42.76000000000,32.83000000000,"145",{76eebbdb-6e5b-476e-b707-9d300ff0d69a},42.75781250000,32.82821427000,c69e6f61-6f16-4512-b54b-7357476bfebb,42.75781250000,32.82821427000,B,"2",59 m. à l'Ouest de HUTCHISON,FRPEPA,Fraxinus pennsylvanica patmore,Frêne de Pennsylvanie Patmore,Patmore red ash,Fraxinus,Oleaceae,Indigène,"2",2C,"2",2A,Public,"750",Rue,Public,Public,"8,89999962",,"193",,,,,,,H2X1W1,H2X1W,H2X1,Public,,S2034
"378",{b319d1fc-94ce-4d96-b010-f7b2e39126f4},74.84765625000,42.81961838000,9d72a3da-2368-4f,74.85000000000,42.82000000000,"146",{b319d1fc-94ce-4d96-b010-f7b2e39126f4},74.84765625000,42.81961838000,9d72a3da-2368-4f3a-87b6-d6c506e1fa9d,74.84765625000,42.81961838000,B,"2","Devant le 422, à 3 m du début de la façade",FRPEPA,Fraxinus pennsylvanica patmore,Frêne de Pennsylvanie Patmore,Patmore red ash,Fraxinus,Oleaceae,Indigène,"2",2C,"2",2A,Public,"750",Rue,Public,Public,"10,72399998",,"270",,,,,,,H2X1W1,H2X1W,H2X1,Public,,S2044
"381",{c54ffb97-f5c9-40f0-9687-a947dda78cef},101.80078125000,54.23572338000,facd40e9-9228-46,101.80000000000,54.24000000000,"149",{c54ffb97-f5c9-40f0-9687-a947dda78cef},101.80078130000,54.23572338000,facd40e9-9228-4668-85f8-85b43f131fb6,101.80078130000,54.23572338000,B,"2","Devant le 422, à 15 m du début de la façade",ACSI,Acer saccharinum,Érable argenté,Silver maple,Acer,Sapindaceae,Indigène,"2",2C,"2",2A,Public,"750",Rue,Public,Public,"12,83500004",,"296",,,,,,,H2X1W1,H2X1W,H2X1,Public,,S2044
"382",{50b20f7d-4bfb-421b-9042-cc44897bf954},9.16796875000,15.69910671000,d5f498ab-09e8-46,9.17000000000,15.70000000000,"150",{50b20f7d-4bfb-421b-9042-cc44897bf954},9.16796875000,15.69910671000,d5f498ab-09e8-46c0-86ff-fdac5f6adb3a,9.16796875000,15.69910671000,B,"2","Devant le 430, à 10 m du début de la façade",GLTR,Gleditsia triacanthos,Févier d'Amérique,Honey-locust,Gleditsia,Caesalpiniaceae,Indigène,"4",4B,"6",6A,Public,"750",Rue,Public,Public,"11,68608284",,"60",,,,,,,H2X1W1,H2X1W,H2X1,Public,,S2044
"386",{895e5700-8821-4fbf-9a92-315689446be4},68.72656250000,51.37222190000,8001b7ba-f134-44,68.73000000000,51.37000000000,"151",{895e5700-8821-4fbf-9a92-315689446be4},68.72656250000,51.37222190000,8001b7ba-f134-44bb-b27e-5a2aaf574e25,68.72656250000,51.37222190000,B,"2",24 m. à l'Ouest de HUTCHISON,ACSI,Acer saccharinum,Érable argenté,Silver maple,Acer,Sapindaceae,Indigène,"2",2C,"2",2A,Public,"750",Rue,Public,Public,"12,58399963",,"305",,,,,,,H2X2G4,H2X2G,H2X2,Public,,S2044
"396",{7a673711-b3c7-46dd-97d4-98adf25d3aba},79.40625000000,47.08852052000,da8d5f91-b713-43,79.41000000000,47.09000000000,"152",{7a673711-b3c7-46dd-97d4-98adf25d3aba},79.40625000000,47.08852052000,da8d5f91-b713-4356-a1f5-0afffb13207f,79.40625000000,47.08852052000,B,"2","0",GLTR,Gleditsia triacanthos,Févier d'Amérique,Honey-locust,Gleditsia,Caesalpiniaceae,Indigène,"4",4B,"6",6A,Public,"750",Rue,Public,Public,"9,10299969",,"36",,,,,,,H2X2G4,H2X2G,H2X2,Public,,S2044
B3,{2e14f95f-3bfc-4730-9f5c-198452aa27ef},39.55468750000,23.07615579000,03908441-7884-4d,39.55000000000,23.08000000000,"158",{2e14f95f-3bfc-4730-9f5c-198452aa27ef},39.55468750000,23.07615579000,03908441-7884-4d64-9aa3-03fd939525d8,39.55468750000,23.07615579000,B,"2",,ACSI,Acer saccharinum,Érable argenté,Silver maple,Acer,Sapindaceae,Indigène,"2",2C,"2",2A,Public,"750",Rue,Public,Public,,,"112",,,,,,,H2X2G4,H2X2G,H2X2,Public,,S2044
"869",{ad380fd6-8143-484c-b486-e8bd5972e976},38.17968750000,32.83001250000,3bcde495-2492-47,38.18000000000,32.83000000000,"459",{ad380fd6-8143-484c-b486-e8bd5972e976},38.17968750000,32.83001250000,3bcde495-2492-47a4-ba44-f1b2b6a13680,38.17968750000,32.83001250000,G,"1","0",QURO,Quercus robur,Chêne pédonculé,English oak,Quercus,Fagaceae,Exotique,"4",4A,"4","4",Privé,"200",Commercial,Commercial,Autres privés,"11,60700035",,"252",,,,,,,H2X1X2,H2X1X,H2X1,Commercial,,Y2015
"870",{0886bcf4-23ef-44af-8508-48e33791ae12},18.32421875000,18.54970717000,f77d77e8-dc50-48,18.32000000000,18.55000000000,"460",{0886bcf4-23ef-44af-8508-48e33791ae12},18.32421875000,18.54970717000,f77d77e8-dc50-4861-8e0f-c319cfc5b8a3,18.32421875000,18.54970717000,G,"1","0",ULRU,Ulmus rubra,Orme rouge,Slippery elm,Ulmus,Ulmaceae,Indigène,"2",2C,"6",6B,Privé,"200",Commercial,Commercial,Autres privés,"9,41300011",,"111",,,,,,,H2X1X2,H2X1X,H2X1,Commercial,,Y2015
"874",{3b622366-7ce3-4d41-9db2-761ba630397f},4.06640625000,7.77873528000,25af5c47-8d58-4f,4.07000000000,7.78000000000,"463",{3b622366-7ce3-4d41-9db2-761ba630397f},4.06640625000,7.77873528000,25af5c47-8d58-4f19-ab40-f2f62450515b,4.06640625000,7.77873528000,G,"1","0",THOC,Thuja occidentalis,Thuya occidental,Eastern white-cedar,Thuja,Cupressaceae,Indigène,"1",1A,"1",1A,Privé,"200",Commercial,Commercial,Autres privés,,,"61",,,,,,,H2X1X2,H2X1X,H2X1,Commercial,,Y2015
"866",{181f4a49-c5da-459c-8c1f-5ac004e7a2c7},1.54687500000,5.72533909000,9febdc00-f818-4d,1.55000000000,5.73000000000,"458",{181f4a49-c5da-459c-8c1f-5ac004e7a2c7},1.54687500000,5.72533909000,9febdc00-f818-4d44-8dab-f26c8bf282e0,1.54687500000,5.72533909000,G,"2",Devant le 65,ULxMO,Ulmus x morton,Orme Morton (Accolade TM),Morton elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,,,"119",,,,,,,H2X1X3,H2X1X,H2X1,Public,,S2053
"872",{242a19d0-4270-489e-bc2f-21919044ba38},2.53515625000,7.99234159000,68293c47-bc85-44,2.54000000000,7.99000000000,"461",{242a19d0-4270-489e-bc2f-21919044ba38},2.53515625000,7.99234159000,68293c47-bc85-4425-99b4-1409559de75f,2.53515625000,7.99234159000,G,"2",Devant le 69,ULxMO,Ulmus x morton,Orme Morton (Accolade TM),Morton elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,,,"70",,,,,,,H2X1X3,H2X1X,H2X1,Public,,S2053
"873",{c44dc723-55b5-4f33-9b1c-821e463c1af2},44.63671875000,33.54520033000,847ed197-7de3-47,44.64000000000,33.55000000000,"462",{c44dc723-55b5-4f33-9b1c-821e463c1af2},44.63671875000,33.54520033000,847ed197-7de3-471b-b923-1dcf37558141,44.63671875000,33.54520033000,G,"2",1er emplacement devant le 75,ACPLDE,Acer platanoides deborah,Érable de Norvège Deborah,Deborah norway maple,Acer,Sapindaceae,Exotique,"2",2A,"6",6B,Public,"750",Rue,Public,Public,"9,0710001",,"225",,,,,,,H2X1X3,H2X1X,H2X1,Public,,S2053
"878",{ff55b36d-de2c-4714-8e1b-e48a9ecf0a41},0.96875000000,4.24297368000,3f15c9df-2210-47,0.97000000000,4.24000000000,"467",{ff55b36d-de2c-4714-8e1b-e48a9ecf0a41},0.96875000000,4.24297368000,3f15c9df-2210-4742-98f8-9146164e9cea,0.96875000000,4.24297368000,G,"2",2e emplacement devant le 81,ULxMO,Ulmus x morton,Orme Morton (Accolade TM),Morton elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,,,"113",,,,,,,H2X1X3,H2X1X,H2X1,Public,,S2053
