fid,ObjectId,GS Type,Sample Site,No_civique,Species Code,Species Latin,ESSENCE_AN,DBH,Date_relev,Longitude,Latitude,GlobalID
14200,205035,Street,Rue Sherbrooke Ouest,2082,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/2/2013 12:00:00 AM,-73.585523,45.492713,b1add8e8-7e49-4bbe-9bd1-633fa3f371ba
14203,205038,Street,Rue Sherbrooke Ouest,2150,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/2/2013 12:00:00 AM,-73.585839,45.492518,edc2e735-1208-4dce-a985-42fa887fa1ed
14204,205039,Street,Rue Sherbrooke Ouest,2150,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/2/2013 12:00:00 AM,-73.585941,45.49245,105a9213-3b7a-47e4-aed9-892a98a86559
14205,205040,Street,Rue Sherbrooke Ouest,2150,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/2/2013 12:00:00 AM,-73.586058,45.492378,ee9e4d4b-ebbe-44a3-a588-40a4b5536cf9
14206,205041,Street,Rue Sherbrooke Ouest,2150,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/2/2013 12:00:00 AM,-73.586247,45.492272,77e7ba0c-39b2-4054-a5b9-dc23bb7aa380
14207,205042,Street,Rue Sherbrooke Ouest,2150,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/2/2013 12:00:00 AM,-73.58643,45.492158,4d103e9e-35fb-44a8-9dab-04fd9059d567
14208,205043,Street,Rue Sherbrooke Ouest,2150,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/2/2013 12:00:00 AM,-73.586636,45.492035,7cd907af-cb6c-4529-87ee-0f7ad98703ed
14217,205052,Street,Rue Sherbrooke Ouest,N/A,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/9/2013 12:00:00 AM,-73.587931,45.491092,dd2666ac-9e18-4444-8282-2a48c63c66cf
14218,205053,Street,Rue Sherbrooke Ouest,N/A,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/9/2013 12:00:00 AM,-73.58802,45.491013,f43e1789-6eb2-460c-945c-956be8c919d9
14219,205054,Street,Rue Sherbrooke Ouest,N/A,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/9/2013 12:00:00 AM,-73.588097,45.490937,c1c82965-8d4a-41fb-af75-e7f0788b06a4
14220,205055,Street,Rue Sherbrooke Ouest,N/A,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/9/2013 12:00:00 AM,-73.58818,45.490871,ca43d7f4-9aab-410f-b257-f876231d373d
14221,205056,Street,Rue Sherbrooke Ouest,N/A,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/9/2013 12:00:00 AM,-73.588254,45.490799,d7769fce-d2af-4599-a22b-c765ac85d4d2
14222,205057,Street,Rue Sherbrooke Ouest,N/A,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/9/2013 12:00:00 AM,-73.588331,45.49073,fb5f6edd-e3d0-4e0a-930c-01db8c3f88f2
14223,205058,Street,Rue Sherbrooke Ouest,N/A,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/9/2013 12:00:00 AM,-73.588412,45.490655,052fcb61-813b-4596-86e1-191f4d7802c9
14224,205059,Street,Rue Sherbrooke Ouest,N/A,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/9/2013 12:00:00 AM,-73.588483,45.490582,f0329429-3902-47e0-beb4-b562cdacf4fa
14225,205060,Street,Rue Sherbrooke Ouest,N/A,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/9/2013 12:00:00 AM,-73.588558,45.490513,756d96fc-1df2-44b5-be25-120e7a1ae293
14226,205061,Street,Rue Sherbrooke Ouest,N/A,TICOGR,Tilia cordata 'Greenspire',Greenspire Littleleaf Linden,5,6/9/2013 12:00:00 AM,-73.588643,45.490437,afa1108a-3323-4a18-81f6-d7a7fbd27326
3293,43796,Parc,CABOT,N/A,TICOSH,Tilia cordata 'Sheridan',Sheridan Littleleaf Linden,22,12/5/2016 12:00:00 AM,-73.583879,45.489507,6a95ee94-5f3c-4502-ad04-e82a4640a0c6
3298,43801,Parc,CABOT,N/A,TICOSH,Tilia cordata 'Sheridan',Sheridan Littleleaf Linden,26,12/5/2016 12:00:00 AM,-73.583831,45.489653,7ee26024-5ddd-454a-bc8d-29585ff0b60f
4545,196557,Street,Avenue Lincoln,2055,TICOSH,Tilia cordata 'Sheridan',Sheridan Littleleaf Linden,15,1/12/2012 12:00:00 AM,-73.584502,45.492616,fe08f6bc-8dc5-499a-a39f-3900c03ae105
4561,196573,Street,Avenue Lincoln,2080,TICOSH,Tilia cordata 'Sheridan',Sheridan Littleleaf Linden,18,1/12/2012 12:00:00 AM,-73.584253,45.49267,c36d0d90-88d9-4c1b-860f-eefe4602a614
13190,204414,Street,Rue Saint-Marc,2125,UL,Ulmus,Elm,5,6/12/2018 12:00:00 AM,-73.582213,45.493945,95b8ce99-a494-4416-bc93-982d9e07f96a
13191,204415,Street,Rue Saint-Marc,2125,UL,Ulmus,Elm,5,6/12/2018 12:00:00 AM,-73.581913,45.493774,7a6c06b6-de05-4f8e-8d4f-2cc6b84f1682
13194,204418,Street,Rue Saint-Marc,2155,UL,Ulmus,Elm,5,6/12/2018 12:00:00 AM,-73.582467,45.494076,05665f3a-2880-42ec-85c6-00ce51232c71
13668,204505,Street,Rue Saint-Mathieu,1420,UL,Ulmus,Elm,15,7/21/2015 12:00:00 AM,-73.579998,45.494177,a0d244d5-fb5e-460a-a251-50dea897fc7a
3323,43826,Parc,HENRI-DUNANT,N/A,ULAM,Ulmus americana,White Elm,61,1/30/2019 12:00:00 AM,-73.58202,45.489641,529dcf5b-162d-486f-95ae-79478ab2ef41
6464,198073,Street,Boulevard de Maisonneuve Ouest,1800,ULAM,Ulmus americana,White Elm,25,3/6/2012 12:00:00 AM,-73.580719,45.49431,d4290403-c1e2-43d8-87fe-41c55929fe70
6468,198077,Street,Boulevard de Maisonneuve Ouest,1864,ULAM,Ulmus americana,White Elm,34,3/6/2012 12:00:00 AM,-73.581462,45.493675,d4225488-1dc9-453f-96f6-0db1a3461daf
6473,198082,Street,Boulevard de Maisonneuve Ouest,2070,ULAM,Ulmus americana,White Elm,40,3/6/2012 12:00:00 AM,-73.583244,45.492162,e61eb088-9fb8-450f-9d0e-8896db77a8ca
6478,198087,Street,Boulevard de Maisonneuve Ouest,2208,ULAM,Ulmus americana,White Elm,51,7/14/2017 12:00:00 AM,-73.584621,45.490991,ff819ce5-8001-4d0f-84ed-45729e976610
6598,198207,Street,Boulevard René-Lévesque Ouest,1819,ULAM,Ulmus americana,White Elm,26,8/8/2006 12:00:00 AM,-73.576951,45.492027,12972c2e-4d7e-456d-be59-b7dd344369d3
6599,198208,Street,Boulevard René-Lévesque Ouest,1825,ULAM,Ulmus americana,White Elm,37,8/8/2006 12:00:00 AM,-73.577044,45.491928,50bbe140-adef-4c6f-a179-75d1b574d119
6664,198273,Street,Chemin De Breslay,3000,ULAM,Ulmus americana,White Elm,46,2/29/2012 12:00:00 AM,-73.589531,45.492018,ebe7ace6-4d5e-4118-9425-6033a66049a5
7624,198033,Street,Boulevard René-Lévesque Ouest,N/A,ULAM,Ulmus americana,White Elm,38,3/8/2018 12:00:00 AM,-73.582235,45.488482,1ea1646e-3f5c-4dc4-897e-70aa26309061
8438,199255,Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,31,1/19/2012 12:00:00 AM,-73.579296,45.491482,6f028b21-b46e-4e87-85e7-c2a229c4974f
8536,199353,Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,41,1/19/2012 12:00:00 AM,-73.579346,45.491438,71cc6c6f-c572-4d37-8fbb-8e85382fb05e
8540,199357,Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,8,1/19/2012 12:00:00 AM,-73.579393,45.491398,1d22b0e2-dbbd-4d5b-95cb-752da330efec
8545,199362,Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,35,1/19/2012 12:00:00 AM,-73.579444,45.491357,dc77ba81-3ee3-4cd2-8fb5-81564dbb140f
8552,199369,Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,15,1/19/2012 12:00:00 AM,-73.579142,45.49161,f4f60114-810f-4efe-9fb3-4398ca8dcbf9
8649,199466,Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,14,1/19/2012 12:00:00 AM,-73.579246,45.491528,f903b34f-5f39-4778-967d-8b0f4f1643d3
8988,199009,Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,29,1/19/2012 12:00:00 AM,-73.579494,45.491314,6a0462d0-64d8-418d-8517-64a69311d4c5
9090,199111,Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,37,1/19/2012 12:00:00 AM,-73.578935,45.491784,88bf9ce7-db08-414c-b8fd-3a2e50d748f0
9099,199120,Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,33,1/19/2012 12:00:00 AM,-73.579094,45.491654,dbf5c20c-4475-4b84-bc36-75e90c8a7cdf
9107,199128,Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,34,1/19/2012 12:00:00 AM,-73.579554,45.491267,ec8d6781-8089-4767-bdac-87ae44e42627
9117,199138,Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,31,1/19/2012 12:00:00 AM,-73.579196,45.491568,f1629888-050f-4400-94d9-606439f35a37
13171,204395,Street,Rue Saint-Marc,1191,ULAM,Ulmus americana,White Elm,56,1/12/2012 12:00:00 AM,-73.578456,45.49177,2bdc5452-4f98-42d0-924c-0ed0c3ef0c55
13199,204423,Street,Rue Saint-Marc,N/A,ULAM,Ulmus americana,White Elm,62,7/18/2018 12:00:00 AM,-73.57793,45.491468,d512708d-214b-4216-b923-47a156f97fe3
13205,204429,Street,Rue Saint-Marc,1254,ULAM,Ulmus americana,White Elm,34,1/12/2012 12:00:00 AM,-73.579655,45.492304,2e0c9cde-d9b4-42c0-ad9f-2d80a267cb6d
13208,204432,Street,Rue Saint-Marc,1280,ULAM,Ulmus americana,White Elm,35,1/12/2012 12:00:00 AM,-73.580244,45.492646,16344e9e-77a2-419d-aa70-d8132fe501a6
13213,204437,Street,Rue Saint-Marc,1456,ULAM,Ulmus americana,White Elm,46,11/23/2011 12:00:00 AM,-73.581403,45.493311,0f0cb452-e6ab-4246-b986-60a23313a8c7
13626,204463,Street,Rue Saint-Mathieu,N/A,ULAM,Ulmus americana,White Elm,57,1/10/2012 12:00:00 AM,-73.582989,45.496156,e0bfebfa-84c3-47a2-ba37-5535776fd5b0
4553,196565,Street,Avenue Lincoln,1950,ULDADI,Ulmus davidiana 'Discovery',Nom anglais,5,5/5/2016 12:00:00 AM,-73.583335,45.493413,31666188-c7a4-4c8a-a1c2-0fa738ff5eb9
13175,204399,Street,Rue Saint-Marc,1225,ULDADI,Ulmus davidiana 'Discovery',Nom anglais,10,1/12/2012 12:00:00 AM,-73.579067,45.49212,be0ccbee-f9a5-4b15-ac37-5d91da6782a7
13180,204404,Street,Rue Saint-Marc,1275,ULDADI,Ulmus davidiana 'Discovery',Nom anglais,9,1/12/2012 12:00:00 AM,-73.579925,45.492619,f9a440c2-62ea-4984-b660-16605dc379b5
14323,205158,Street,Rue Towers,1433,ULDADI,Ulmus davidiana 'Discovery',Nom anglais,5,5/30/2016 12:00:00 AM,-73.58164,45.492802,f25a420d-05e8-402c-866f-567b11060cca
14333,205168,Street,Rue Towers,1459,ULDADI,Ulmus davidiana 'Discovery',Nom anglais,5,5/30/2016 12:00:00 AM,-73.581906,45.492959,2013e850-455e-4fd4-8657-088304b21b14
14367,205202,Street,Rue Tupper,N/A,ULDADI,Ulmus davidiana 'Discovery',Nom anglais,5,5/5/2016 12:00:00 AM,-73.579651,45.492183,2d2b68cf-f31e-4988-b8e9-ae797dac386f
15514,205933,Street,Rue Sherbrooke Ouest,1931,ULDADI,Ulmus davidiana 'Discovery',Nom anglais,5,11/22/2016 12:00:00 AM,-73.584428,45.493706,0b86f985-cc76-43be-a34c-3358c69b61f1
15516,205935,Street,Rue Sherbrooke Ouest,1931,ULDADI,Ulmus davidiana 'Discovery',Nom anglais,5,11/22/2016 12:00:00 AM,-73.584128,45.494024,30dc7839-bbe5-43e6-a677-ed0b72919561
15522,205941,Street,Rue Sherbrooke Ouest,1931,ULDADI,Ulmus davidiana 'Discovery',Nom anglais,5,11/22/2016 12:00:00 AM,-73.584236,45.493898,fa57717f-dfb3-424f-b1e7-68061c3321ba
15523,205942,Street,Rue Sherbrooke Ouest,1931,ULDADI,Ulmus davidiana 'Discovery',Nom anglais,5,11/22/2016 12:00:00 AM,-73.584362,45.493769,94625ee2-c750-43a6-983b-57ecb89cff12
15540,205959,Street,Rue Sherbrooke Ouest,N/A,ULDADI,Ulmus davidiana 'Discovery',Nom anglais,5,11/5/2019 12:00:00 AM,-73.586386,45.492488,35ace6c4-be0b-4c79-8723-296c6d08b4e4
15945,205582,Street,Rue Sherbrooke Ouest,1617,ULDADI,Ulmus davidiana 'Discovery',Nom anglais,5,6/11/2019 12:00:00 AM,-73.582193,45.496225,568e366c-ab9c-4b8f-824e-fb7510fb7835
7778,198615,Street,Chemin Picquet,3022,ULPU,Ulmus pumila,Siberian Elm,44,4/3/2012 12:00:00 AM,-73.590503,45.493205,82f06271-4ab3-43fb-8c1e-925f6bb7e7d5
7780,198617,Street,Chemin Picquet,3026,ULPU,Ulmus pumila,Siberian Elm,58,9/9/2016 12:00:00 AM,-73.590934,45.4932,89e3f681-98f2-4f9a-b8b2-2c142e2126ea
7782,198619,Street,Chemin Picquet,N/A,ULPU,Ulmus pumila,Siberian Elm,38,4/3/2012 12:00:00 AM,-73.590109,45.493151,cd1d1f19-70e4-4fdb-ba4c-1c2ffa51cc10
7783,198620,Street,Chemin Picquet,N/A,ULPU,Ulmus pumila,Siberian Elm,60,4/3/2012 12:00:00 AM,-73.590243,45.493173,914b8ea3-c68c-4f01-8862-bec06952875f
13625,204462,Street,Rue Saint-Mathieu,N/A,ULPU,Ulmus pumila,Siberian Elm,50,10/5/2011 12:00:00 AM,-73.582832,45.496049,ad31eb5a-be1c-4a5d-9595-d8cadd3d7074
7816,198653,Street,Chemin Saint-Sulpice,3082,ULPUPR,Ulmus pumila 'Park Royal',Park Royal Siberian Elm,50,4/3/2012 12:00:00 AM,-73.591386,45.493087,40d887c5-49f8-4f64-a09f-4c7709077492
7818,198655,Street,Chemin Saint-Sulpice,3088,ULPUPR,Ulmus pumila 'Park Royal',Park Royal Siberian Elm,49,6/29/2017 12:00:00 AM,-73.591749,45.492956,8fe5dbb8-8830-48b6-984b-cc6b398e6dfe
7820,198657,Street,Chemin Saint-Sulpice,3110,ULPUPR,Ulmus pumila 'Park Royal',Park Royal Siberian Elm,64,6/29/2017 12:00:00 AM,-73.592221,45.492718,e93d5478-0447-41aa-b484-2e2e0a980565
6618,198227,Street,Boulevard René-Lévesque Ouest,N/A,ULXXCA,Ulmus X 'Cathedral',Cathedral elm,5,6/22/2018 12:00:00 AM,-73.576025,45.492995,91a7ba29-2ddc-4d50-b099-9cd007f2fc80
7973,198810,Street,Boulevard de Maisonneuve Ouest,1645,ULXXCA,Ulmus X 'Cathedral',Cathedral elm,5,6/15/2018 12:00:00 AM,-73.580117,45.495021,2dd405b3-cd5c-4ef4-bd2a-a58ac296af59
13675,204512,Street,Rue Saint-Mathieu,2300,ULXXCA,Ulmus X 'Cathedral',Cathedral elm,5,6/3/2018 12:00:00 AM,-73.581607,45.495115,ee44698e-1966-485a-afb3-a9945f23e644
13676,204513,Street,Rue Saint-Mathieu,2300,ULXXCA,Ulmus X 'Cathedral',Cathedral elm,5,6/3/2018 12:00:00 AM,-73.581723,45.495178,a54ea14e-8c24-4d26-ae5f-3bd162e99326
13678,204515,Street,Rue Saint-Mathieu,2300,ULXXCA,Ulmus X 'Cathedral',Cathedral elm,5,6/3/2018 12:00:00 AM,-73.581968,45.495317,cfd97e9b-2931-401d-9116-ca2a9baa7b72
6460,198069,Street,Boulevard de Maisonneuve Ouest,1600,ULXXHO,Ulmus x 'Homestead',Homestead Elm,5,5/25/2010 12:00:00 AM,-73.579307,45.495512,acfb8c6e-8a37-4771-8ebd-6e224112c833
6466,198075,Street,Boulevard de Maisonneuve Ouest,1822,ULXXHO,Ulmus x 'Homestead',Homestead Elm,28,3/6/2012 12:00:00 AM,-73.58105,45.494026,6c7a19ad-b17a-440f-b0e4-e642519d14f8
6471,198080,Street,Boulevard de Maisonneuve Ouest,1956,ULXXHO,Ulmus x 'Homestead',Homestead Elm,29,11/6/2015 12:00:00 AM,-73.582318,45.492958,b0c1da4e-b51d-48d5-9f39-c063e9ff4e0e
6472,198081,Street,Boulevard de Maisonneuve Ouest,1978,ULXXHO,Ulmus x 'Homestead',Homestead Elm,20,11/6/2015 12:00:00 AM,-73.582569,45.492741,b7de80c8-78c5-4c76-bb2f-7b54adea7abd
6597,198206,Street,Boulevard René-Lévesque Ouest,1819,ULXXHO,Ulmus x 'Homestead',Homestead Elm,18,8/8/2006 12:00:00 AM,-73.576844,45.492149,95e46944-ca49-4abd-8cec-db2bce041880
6600,198209,Street,Boulevard René-Lévesque Ouest,1849,ULXXHO,Ulmus x 'Homestead',Homestead Elm,22,6/14/2006 12:00:00 AM,-73.577236,45.49173,8007cf24-9c31-4029-ae17-9fcbcc112fe9
6612,198221,Street,Boulevard René-Lévesque Ouest,N/A,ULXXHO,Ulmus x 'Homestead',Homestead Elm,5,6/9/2011 12:00:00 AM,-73.57577,45.493254,ba4659d4-26e7-4c7b-adda-a5c4b3ee56c7
6614,198223,Street,Boulevard René-Lévesque Ouest,N/A,ULXXHO,Ulmus x 'Homestead',Homestead Elm,7,11/5/2015 12:00:00 AM,-73.576232,45.492778,2db14aa3-e082-4227-bc78-d8b0fc42e2fb
6620,198229,Street,Boulevard René-Lévesque Ouest,N/A,ULXXHO,Ulmus x 'Homestead',Homestead Elm,7,11/5/2015 12:00:00 AM,-73.576331,45.492679,d8ff3cf3-cf64-43ac-aedb-1670491a2240
7974,198811,Street,Boulevard de Maisonneuve Ouest,1645,ULXXHO,Ulmus x 'Homestead',Homestead Elm,18,3/6/2012 12:00:00 AM,-73.580003,45.495116,6fad6cc8-57dc-474c-b364-a9ad55417cd3
8826,198849,Street,Boulevard de Maisonneuve Ouest,N/A,ULXXHO,Ulmus x 'Homestead',Homestead Elm,5,6/21/2014 12:00:00 AM,-73.581934,45.493495,939f5c39-fc98-4faa-8a50-6f4a02e995c0
9124,199145,Street,Rue Baile,N/A,ULXXHO,Ulmus x 'Homestead',Homestead Elm,8,1/19/2012 12:00:00 AM,-73.579606,45.491217,18ed1b93-c099-4997-be2f-41daec6b36ed
13119,204343,Street,Rue Sainte-Catherine Ouest,2176,ULXXHO,Ulmus x 'Homestead',Homestead Elm,6,3/6/2012 12:00:00 AM,-73.583007,45.490511,ef37bbdf-c59c-40b5-94ff-6491a3399093
13172,204396,Street,Rue Saint-Marc,1205,ULXXHO,Ulmus x 'Homestead',Homestead Elm,12,1/12/2012 12:00:00 AM,-73.578582,45.491841,832ecb72-d623-49ad-bc62-9094abdfb761
13174,204398,Street,Rue Saint-Marc,1225,ULXXHO,Ulmus x 'Homestead',Homestead Elm,23,1/12/2012 12:00:00 AM,-73.578937,45.492044,335a4246-fe6c-46ac-a29d-0df92bc682c4
13183,204407,Street,Rue Saint-Marc,1419,ULXXHO,Ulmus x 'Homestead',Homestead Elm,29,11/23/2011 12:00:00 AM,-73.580774,45.493113,6fa8af10-03c3-4eb6-8338-5b6b889ba84a
14344,205179,Street,Rue Tupper,1829,ULXXHO,Ulmus x 'Homestead',Homestead Elm,12,1/19/2012 12:00:00 AM,-73.578914,45.492908,5ff3f12c-fad2-4413-a4dc-e7c58961526c
14346,205181,Street,Rue Tupper,1843,ULXXHO,Ulmus x 'Homestead',Homestead Elm,16,1/19/2012 12:00:00 AM,-73.579065,45.492777,37517a3b-6cdd-4783-8532-3be07645a57b
14364,205199,Street,Rue Tupper,2165,ULXXHO,Ulmus x 'Homestead',Homestead Elm,5,10/16/2017 12:00:00 AM,-73.582212,45.490044,e5886391-a02e-4f0d-98be-e5a49f457084
14365,205200,Street,Rue Tupper,2165,ULXXHO,Ulmus x 'Homestead',Homestead Elm,5,10/16/2017 12:00:00 AM,-73.582124,45.490111,e7e1201d-e87b-43fa-9d6b-d821c7d85192
4127,195348,Street,Avenue Atwater,2021,ULXXMG,Ulmus x 'Morton Glossy' (Triumph TM),Ulmus x 'Morton Glossy' (Triumph TM),5,11/5/2019 12:00:00 AM,-73.586338,45.490527,6e9acff4-431c-49f4-8f7e-0ae56e784bf4
4325,195948,Street,Avenue Atwater,N/A,ULXXMG,Ulmus x 'Morton Glossy' (Triumph TM),Ulmus x 'Morton Glossy' (Triumph TM),5,11/5/2019 12:00:00 AM,-73.587585,45.490988,f828a6ca-2fb2-41d6-af03-9d392bce980a
4327,195950,Street,Avenue Atwater,N/A,ULXXMG,Ulmus x 'Morton Glossy' (Triumph TM),Ulmus x 'Morton Glossy' (Triumph TM),5,11/5/2019 12:00:00 AM,-73.587082,45.490693,70df3583-0286-4a86-985f-53830d14b8c7
4328,195951,Street,Avenue Atwater,N/A,ULXXMG,Ulmus x 'Morton Glossy' (Triumph TM),Ulmus x 'Morton Glossy' (Triumph TM),5,11/5/2019 12:00:00 AM,-73.586434,45.490316,c06ecb34-c018-402a-b317-11ae1640c3d7
4547,196559,Street,Avenue Lincoln,1830,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/10/2017 12:00:00 AM,-73.581848,45.494642,0938173e-fbfb-468f-9ec0-bba27f46957b
4554,196566,Street,Avenue Lincoln,1950,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/4/2014 12:00:00 AM,-73.583002,45.493688,d4e03048-9d80-4581-857e-05e93e06d45f
4555,196567,Street,Avenue Lincoln,1950,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/4/2014 12:00:00 AM,-73.5835,45.493282,f0520e6b-cfa2-450e-93d9-19c765335440
4556,196568,Street,Avenue Lincoln,1950,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,6/2/2019 12:00:00 AM,-73.583176,45.493548,d6371fb1-dc36-4de5-b5e2-8a917a37c1b4
4565,196577,Street,Avenue Lincoln,2170,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/4/2014 12:00:00 AM,-73.585171,45.491918,ce30a450-ceb7-4de9-9f2d-c69997f45af2
4566,196578,Street,Avenue Lincoln,2170,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,10/25/2018 12:00:00 AM,-73.585378,45.491756,af5f5809-c46c-4bb8-9f58-5706f396e4b0
4567,196579,Street,Avenue Lincoln,2182,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,10/25/2018 12:00:00 AM,-73.585493,45.491657,f876c4da-b604-41fc-babc-4e03e59bc2ab
6469,198078,Street,Boulevard de Maisonneuve Ouest,1910,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,10/17/2016 12:00:00 AM,-73.581909,45.493297,f502308e-5e32-43ee-ae4c-63938966f78b
6470,198079,Street,Boulevard de Maisonneuve Ouest,1910,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,15,11/6/2015 12:00:00 AM,-73.582077,45.493157,a1969d66-0304-4257-9bd6-cebe913041b1
6475,198084,Street,Boulevard de Maisonneuve Ouest,2100,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/28/2021 12:00:00 AM,-73.583502,45.491937,e4afc14d-6513-42fa-aafb-8af7f57b9b4a
6523,198132,Street,Boulevard René-Lévesque Ouest,N/A,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/28/2015 12:00:00 AM,-73.575672,45.493357,321747bb-bc0b-43f2-8667-3898880e0f0a
6609,198218,Street,Boulevard René-Lévesque Ouest,N/A,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/28/2015 12:00:00 AM,-73.575465,45.493567,cf991fbb-6313-4fcb-8572-030b5d64af7d
6611,198220,Street,Boulevard René-Lévesque Ouest,N/A,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/28/2015 12:00:00 AM,-73.575571,45.493458,da671f2c-f1e1-4d75-86da-37d72251da21
6629,198238,Street,Boulevard René-Lévesque Ouest,N/A,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,11/25/2016 12:00:00 AM,-73.576126,45.492885,7b561f03-fb95-4538-9db2-834aaf6142fe
7981,198818,Street,Boulevard de Maisonneuve Ouest,1929,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,6,3/6/2012 12:00:00 AM,-73.582198,45.493247,0e3276a8-3b51-439d-b423-6ea715ef675d
7986,198823,Street,Boulevard de Maisonneuve Ouest,2097,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,6,3/6/2012 12:00:00 AM,-73.583656,45.492027,30ac70de-bb25-4a9a-b173-e8ab30b68c3c
7988,198825,Street,Boulevard de Maisonneuve Ouest,2097,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,7,3/6/2012 12:00:00 AM,-73.58385,45.491865,69d78993-61af-4f52-b5ef-e22918227da1
8837,198858,Street,Boulevard de Maisonneuve Ouest,N/A,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,6/21/2014 12:00:00 AM,-73.582015,45.493423,c79c9a2c-619f-4cec-af19-46683c6b6753
13098,204322,Street,Rue Sainte-Catherine Ouest,1806,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/22/2013 12:00:00 AM,-73.579371,45.493605,fa5e7385-06bd-4f8f-b5aa-05e0c5b36b68
13099,204323,Street,Rue Sainte-Catherine Ouest,1812,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/22/2013 12:00:00 AM,-73.579483,45.49351,e5e7f500-3a5e-447a-9ce8-a52a66906544
13100,204324,Street,Rue Sainte-Catherine Ouest,1818,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/22/2013 12:00:00 AM,-73.579541,45.493461,dd651f14-23e0-41cb-91bb-38c2d6d8fcff
13104,204328,Street,Rue Sainte-Catherine Ouest,1842,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/22/2013 12:00:00 AM,-73.579968,45.493096,d12dcca7-b219-411d-991e-1960e1a4a610
13189,204413,Street,Rue Saint-Marc,2125,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/31/2021 12:00:00 AM,-73.582128,45.493895,9a239f4c-2b3b-4e38-9a12-16d4a8591050
13209,204433,Street,Rue Saint-Marc,1280,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/31/2012 12:00:00 AM,-73.580036,45.492524,7af50f60-6c54-417c-9968-f6a5f05a104a
