fid,Sample.Site,Site Code,Species.Code,Species Latin,Genus,Latitude,Longitude,DBH,DBH Round,Basal.Area,Subsite Code,GS Type,Classification,Index
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,16,16,0.020096,Y83,Private,Private,4137
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,11.3,11,0.0094985,Y83,Private,Private,4138
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,9.3,9,0.0063585,Y83,Private,Private,4139
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,12.9,13,0.0132665,Y83,Private,Private,4140
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,11.5,12,0.011304,Y83,Private,Private,4141
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,17.2,17,0.0226865,Y83,Private,Private,4142
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,10.7,11,0.0094985,Y83,Private,Private,4143
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,8.5,9,0.0063585,Y83,Private,Private,4144
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,8.1,8,0.005024,Y83,Private,Private,4145
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,8.2,8,0.005024,Y83,Private,Private,4146
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,9.6,10,0.00785,Y83,Private,Private,4147
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,12.8,13,0.0132665,Y83,Private,Private,4148
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,7.8,8,0.005024,Y83,Private,Private,4149
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,8.8,9,0.0063585,Y83,Private,Private,4150
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,9.7,10,0.00785,Y83,Private,Private,4151
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,8.1,8,0.005024,Y83,Private,Private,4152
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,8.9,9,0.0063585,Y83,Private,Private,4153
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,10.5,11,0.0094985,Y83,Private,Private,4154
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,13.1,13,0.0132665,Y83,Private,Private,4155
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,9,9,0.0063585,Y83,Private,Private,4156
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,7.5,8,0.005024,Y83,Private,Private,4157
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,9.9,10,0.00785,Y83,Private,Private,4158
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,9.2,9,0.0063585,Y83,Private,Private,4159
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,14.5,15,0.0176625,Y83,Private,Private,4160
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,10.4,10,0.00785,Y83,Private,Private,4161
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,7.8,8,0.005024,Y83,Private,Private,4162
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,7.9,8,0.005024,Y83,Private,Private,4163
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,13.3,13,0.0132665,Y83,Private,Private,4164
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,6.8,7,0.0038465,Y83,Private,Private,4165
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,9.8,10,0.00785,Y83,Private,Private,4166
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,17.4,17,0.0226865,Y83,Private,Private,4167
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,8.9,9,0.0063585,Y83,Private,Private,4168
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,13.6,14,0.015386,Y83,Private,Private,4169
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,11.8,12,0.011304,Y83,Private,Private,4170
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,7.9,8,0.005024,Y83,Private,Private,4171
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,16.5,17,0.0226865,Y83,Private,Private,4172
N/A,N/A,Y83,THOC,Thuja Occidentalis,Thuja,N/A,N/A,56.4,56,0.246176,Y83,Private,Private,4174
N/A,N/A,Y84,THOC,Thuja Occidentalis,Thuja,N/A,N/A,10.9,11,0.0094985,Y84,Private,Private,4184
N/A,N/A,Y84,THOC,Thuja Occidentalis,Thuja,N/A,N/A,10.1,10,0.00785,Y84,Private,Private,4185
N/A,N/A,Y84,THOC,Thuja Occidentalis,Thuja,N/A,N/A,12.3,12,0.011304,Y84,Private,Private,4186
N/A,N/A,Y84,THOC,Thuja Occidentalis,Thuja,N/A,N/A,11.7,12,0.011304,Y84,Private,Private,4187
N/A,N/A,Y84,THOC,Thuja Occidentalis,Thuja,N/A,N/A,11.3,11,0.0094985,Y84,Private,Private,4188
N/A,N/A,Y84,THOC,Thuja Occidentalis,Thuja,N/A,N/A,18,18,0.025434,Y84,Private,Private,4189
N/A,N/A,Y88,THOC,Thuja Occidentalis,Thuja,N/A,N/A,7,7,0.0038465,Y88,Private,Private,4214
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,15.6,16,0.020096,Y91,Private,Private,4226
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,28.2,28,0.061544,Y91,Private,Private,4227
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,7.6,8,0.005024,Y91,Private,Private,4228
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,49.7,50,0.19625,Y91,Private,Private,4229
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,18.8,19,0.0283385,Y91,Private,Private,4230
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,95.8,96,0.723456,Y91,Private,Private,4231
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,24.1,24,0.045216,Y91,Private,Private,4232
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,20.4,20,0.0314,Y91,Private,Private,4233
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,16.6,17,0.0226865,Y91,Private,Private,4234
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,27.7,28,0.061544,Y91,Private,Private,4235
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,14.2,14,0.015386,Y91,Private,Private,4236
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,18.1,18,0.025434,Y91,Private,Private,4237
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,16.1,16,0.020096,Y91,Private,Private,4238
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,20.1,20,0.0314,Y91,Private,Private,4239
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,22.1,22,0.037994,Y91,Private,Private,4240
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,17,17,0.0226865,Y91,Private,Private,4241
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,10.6,11,0.0094985,Y91,Private,Private,4242
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,32.1,32,0.080384,Y91,Private,Private,4243
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,75.8,76,0.453416,Y91,Private,Private,4244
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,8.2,8,0.005024,Y91,Private,Private,4245
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,13.6,14,0.015386,Y91,Private,Private,4246
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,22.6,23,0.0415265,Y91,Private,Private,4247
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,12.4,12,0.011304,Y91,Private,Private,4248
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,23.2,23,0.0415265,Y91,Private,Private,4249
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,19.4,19,0.0283385,Y91,Private,Private,4250
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,17.6,18,0.025434,Y91,Private,Private,4251
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,17,17,0.0226865,Y91,Private,Private,4252
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,16.7,17,0.0226865,Y91,Private,Private,4253
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,18.5,19,0.0283385,Y91,Private,Private,4254
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,8,8,0.005024,Y91,Private,Private,4255
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,14.2,14,0.015386,Y91,Private,Private,4256
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,36.3,36,0.101736,Y91,Private,Private,4257
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,22.4,22,0.037994,Y91,Private,Private,4258
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,10.1,10,0.00785,Y91,Private,Private,4259
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,7.2,7,0.0038465,Y91,Private,Private,4260
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,17.4,17,0.0226865,Y91,Private,Private,4261
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,13.6,14,0.015386,Y91,Private,Private,4262
N/A,N/A,Y91,THOC,Thuja Occidentalis,Thuja,N/A,N/A,25.5,26,0.053066,Y91,Private,Private,4263
205,BENNY,P1,TIAM,Tilia Americana,Tilia,45.466907,-73.633918,29.6,30,0.07065,B57,Park,Public,216
145,BENNY,P1,TIAM,Tilia Americana,Tilia,45.467117,-73.632882,30.8,31,0.0754385,B40,Park,Public,222
206,BENNY,P1,TIAM,Tilia Americana,Tilia,45.466973,-73.63386,31.5,32,0.080384,B57,Park,Public,229
220,BENNY,P1,TIAM,Tilia Americana,Tilia,45.467035,-73.633806,32.3,32,0.080384,B67,Park,Public,235
322,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.4553211,-73.6389136,6.6,7,0.0038465,C23,Park,Public,322
326,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.4552275,-73.6390014,7.9,8,0.005024,C23,Park,Public,326
328,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.4556101,-73.638353,8.5,9,0.0063585,C8,Park,Public,328
330,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.4554584,-73.6385371,8.7,9,0.0063585,C17,Park,Public,330
336,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.4553213,-73.6389015,10.2,10,0.00785,C23,Park,Public,336
337,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.4556165,-73.6383343,10.2,10,0.00785,C8,Park,Public,337
345,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.4553253,-73.6389032,13.3,13,0.0132665,C23,Park,Public,345
348,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.4553161,-73.6389186,14.3,14,0.015386,C23,Park,Public,348
356,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.4553787,-73.638813,15.9,16,0.020096,C5,Park,Public,356
359,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.4553124,-73.6389361,16.4,16,0.020096,C23,Park,Public,359
367,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.4554476,-73.6385344,18.8,19,0.0283385,C17,Park,Public,367
369,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.455319,-73.6388968,19.6,20,0.0314,C23,Park,Public,369
384,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.455558,-73.639471,32,32,0.080384,C10,Park,Public,384
387,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.455628,-73.6394,33.4,33,0.0854865,C10,Park,Public,387
402,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.455624,-73.639315,54.4,54,0.228906,C10,Park,Public,402
410,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.455451,-73.63864,62.5,63,0.3115665,C17,Park,Public,410
414,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.455539,-73.638444,64.4,64,0.321536,C17,Park,Public,414
426,COFFEE,P2,TIAM,Tilia Americana,Tilia,45.455289,-73.638916,73.8,74,0.429866,C23,Park,Public,426
155,LOYOLA,P5,TIAM,Tilia Americana,Tilia,45.462432,-73.646679,33,33,0.0854865,LO2,Park,Public,721
351,LOYOLA,P5,TIAM,Tilia Americana,Tilia,45.462974,-73.646385,40.3,40,0.1256,LO99,Park,Public,757
118,LOYOLA,P5,TIAM,Tilia Americana,Tilia,45.462086,-73.646487,59.7,60,0.2826,LO155,Park,Public,808
906,TRENHOLME,P6,TIAM,Tilia Americana 'Redmond',Tilia,45.460249,-73.62993,11.6,12,0.011304,T24,Park,Public,918
19,St. Ignatius Church,I1,TIAM,Tilia Americana,Tilia,45.4575788,-73.642316,69.7,70,0.38465,IG2,Inst,Private,1301
25,St. Ignatius Church,I1,TIAM,Tilia Americana,Tilia,45.4575612,-73.6423036,22.4,22,0.037994,IG2,Inst,Private,1307
470,Loyola High School,I11,TIAM,Tilia Americana,Tilia,45.4562122,-73.6392291,66.4,66,0.341946,LH4,Inst,Private,1491
400,St. Luc Annexe,I10,TIAM,Tilia Americana,Tilia,45.4577599,-73.6435397,59.8,60,0.2826,STL4,Inst,Private,1516
152,St. Phillips Church,I5,TIAM,Tilia Americana,Tilia,45.4541748,-73.6434814,116.1,116,1.056296,SP1,Inst,Private,1667
153,St. Phillips Church,I5,TIAM,Tilia Americana,Tilia,45.4540979,-73.6435069,102.3,102,0.816714,SP1,Inst,Private,1668
2672,N/A,S1,TIAM,Tilia americana 'Redmond',Tilia,-73.638895,45.459911,32.2,32,0.080384,S1,Row,Public,1839
2673,N/A,S5,TIAM,Tilia americana 'Redmond',Tilia,-73.629379,45.465947,12.2,12,0.011304,S5,Row,Public,1922
1063,N/A,S5,TIAM,Tilia americana,Tilia,-73.629917,45.466194,50.2,50,0.19625,S5,Row,Public,1925
1064,N/A,S7,TIAM,Tilia americana,Tilia,-73.63076,45.464636,52.8,53,0.2205065,S7,Row,Public,1936
1065,N/A,S7,TIAM,Tilia americana,Tilia,-73.631501,45.464964,71.2,71,0.3957185,S7,Row,Public,1940
1066,N/A,S13,TIAM,Tilia americana,Tilia,-73.64736,45.455986,64.8,65,0.3316625,S13,Row,Public,2006
2674,N/A,S14,TIAM,Tilia americana 'Redmond',Tilia,-73.643626,45.454538,33.8,34,0.090746,S14,Row,Public,2018
3316,N/A,S14,TIAM,Tilia a. Lincoln,Tilia,-73.644848,45.455003,5,5,0.0019625,S14,Row,Public,2024
1067,N/A,S32,TIAM,Tilia americana,Tilia,-73.634861,45.462283,54.2,54,0.228906,S32,Row,Public,2321
3317,N/A,S57,TIAM,Tilia a. Lincoln,Tilia,-73.646075,45.459651,6.8,7,0.0038465,S57,Row,Public,2720
N/A,N/A,Y48,TIAM,Tilia Americana,Tilia,N/A,N/A,14.6,15,0.0176625,Y48,Private,Private,3826
N/A,N/A,Y56,TIAM,Tilia Americana,Tilia,N/A,N/A,45.3,45,0.1589625,Y56,Private,Private,3878
N/A,N/A,Y73,TIAM,Tilia Americana,Tilia,N/A,N/A,4.9,5,0.0019625,Y73,Private,Private,4019
N/A,N/A,Y73,TIAM,Tilia Americana,Tilia,N/A,N/A,11,11,0.0094985,Y73,Private,Private,4020
169,BENNY,P1,TICO,Tilia Cordata,Tilia,45.465683,-73.63236,24.1,24,0.045216,B5,Park,Public,169
92,BENNY,P1,TICO,Tilia Cordata,Tilia,45.467429,-73.632745,52.6,53,0.2205065,B25,Park,Public,289
144,BENNY,P1,TICO,Tilia Cordata,Tilia,45.466838,-73.633995,78.3,78,0.477594,B39,Park,Public,313
382,COFFEE,P2,TICO,Tilia Cordata,Tilia,45.454773,-73.64014,30.7,31,0.0754385,C16,Park,Public,382
395,COFFEE,P2,TICO,Tilia Cordata,Tilia,45.455213,-73.639842,45.6,46,0.166106,C11,Park,Public,395
403,COFFEE,P2,TICO,Tilia Cordata,Tilia,45.455493,-73.639549,55.1,55,0.2374625,C2,Park,Public,403
404,COFFEE,P2,TICO,Tilia Cordata,Tilia,45.455694,-73.63933,55.3,55,0.2374625,C10,Park,Public,404
409,COFFEE,P2,TICO,Tilia Cordata,Tilia,45.454719,-73.64026,62.4,62,0.301754,C16,Park,Public,409
419,COFFEE,P2,TICO,Tilia Cordata,Tilia,45.455494,-73.63854,67.9,68,0.362984,C17,Park,Public,419
424,COFFEE,P2,TICO,Tilia Cordata,Tilia,45.455344,-73.638823,71.6,72,0.406944,C23,Park,Public,424
427,COFFEE,P2,TICO,Tilia Cordata,Tilia,45.455315,-73.63943,85.7,86,0.580586,C13,Park,Public,427
492,HERBERT-OUTERBRIDGE,P4,TICO,Tilia Cordata,Tilia,45.4656819,-73.6268259,18.1,18,0.025434,H6,Park,Public,466
493,HERBERT-OUTERBRIDGE,P4,TICO,Tilia Cordata,Tilia,45.4656626,-73.62684,20.7,21,0.0346185,H6,Park,Public,467
193,LOYOLA,P5,TICO,Tilia Cordata,Tilia,45.4612528,-73.6449372,6,6,0.002826,LO36,Park,Public,497
194,LOYOLA,P5,TICO,Tilia Cordata,Tilia,45.4612415,-73.6447565,10.2,10,0.00785,LO36,Park,Public,532
328,LOYOLA,P5,TICO,Tilia Cordata,Tilia,45.4617431,-73.6450823,10.3,10,0.00785,LO92,Park,Public,539
6,LOYOLA,P5,TICO,Tilia Cordata,Tilia,45.4617979,-73.6443236,11.5,12,0.011304,LO10,Park,Public,552
69,LOYOLA,P5,TICO,Tilia Cordata,Tilia,45.4618995,-73.6450129,12,12,0.011304,LO128,Park,Public,557
343,LOYOLA,P5,TICO,Tilia Cordata,Tilia,45.461619,-73.6450639,12,12,0.011304,LO96,Park,Public,559
145,LOYOLA,P5,TICO,Tilia Cordata,Tilia,45.461229,-73.644453,20.1,20,0.0314,LO171,Park,Public,620
55,LOYOLA,P5,TICO,Tilia Cordata,Tilia,45.461165,-73.647244,35.3,35,0.0961625,LO119,Park,Public,742
126,LOYOLA,P5,TICO,Tilia Cordata,Tilia,45.460498,-73.646234,40.8,41,0.1319585,LO156,Park,Public,760
27,LOYOLA,P5,TICO,Tilia Cordata,Tilia,45.460783,-73.646502,45.1,45,0.1589625,LO102,Park,Public,780
127,LOYOLA,P5,TICO,Tilia Cordata,Tilia,45.460405,-73.64621,51.8,52,0.212264,LO156,Park,Public,793
254,LOYOLA,P5,TICO,Tilia Cordata,Tilia,45.460722,-73.646329,53.2,53,0.2205065,LO65,Park,Public,799
314,LOYOLA,P5,TICO,Tilia Cordata,Tilia,45.460482,-73.646156,57.9,58,0.264074,LO89,Park,Public,804
112,LOYOLA,P5,TICO,Tilia Cordata,Tilia,45.460558,-73.646624,61.1,61,0.2920985,LO153,Park,Public,810
984,TRENHOLME,P6,TICO,Tilia Cordata,Tilia,45.460845,-73.633563,35.5,36,0.101736,T7,Park,Public,900
1119,TRENHOLME,P6,TICO,Tilia Cordata,Tilia,45.460809,-73.632946,120.4,120,1.1304,T10,Park,Public,902
980,TRENHOLME,P6,TICO,Tilia Cordata,Tilia,45.460777,-73.633428,32.8,33,0.0854865,T21,Park,Public,908
1075,TRENHOLME,P6,TICO,Tilia Cordata,Tilia,45.460908,-73.633354,70.5,71,0.3957185,T21,Park,Public,909
989,TRENHOLME,P6,TICO,Tilia Cordata,Tilia,45.460827,-73.633111,37.5,38,0.113354,T30,Park,Public,927
993,TRENHOLME,P6,TICO,Tilia Cordata,Tilia,45.460859,-73.633213,39.1,39,0.1193985,T30,Park,Public,928
1028,TRENHOLME,P6,TICO,Tilia Cordata,Tilia,45.460719,-73.63326,60.6,61,0.2920985,T98,Park,Public,1075
1001,TRENHOLME,P6,TICO,Tilia Cordata,Tilia,45.461304,-73.632945,46.8,47,0.1734065,T111,Park,Public,1098
899,TRENHOLME,P6,TICO,Tilia Cordata 'Sheridan',Tilia,45.461159,-73.631184,7.7,8,0.005024,T112,Park,Public,1100
898,TRENHOLME,P6,TICO,Tilia Cordata 'Glenleven',Tilia,45.460862,-73.629995,7.5,8,0.005024,T113,Park,Public,1101
971,TRENHOLME,P6,TICO,Tilia Cordata,Tilia,45.460593,-73.633039,30.5,31,0.0754385,T115,Park,Public,1106
976,TRENHOLME,P6,TICO,Tilia Cordata,Tilia,45.460674,-73.632922,31.5,32,0.080384,T115,Park,Public,1107
1052,TRENHOLME,P6,TICO,Tilia Cordata,Tilia,45.460692,-73.633039,65.7,66,0.341946,T115,Park,Public,1108
1154,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.457526,-73.649053,36.1,36,0.101736,W32,Park,Public,1154
1155,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.457649,-73.649349,36.5,37,0.1074665,W32,Park,Public,1155
1157,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.457771,-73.649668,38,38,0.113354,W8,Park,Public,1157
1160,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.457805,-73.649749,38.9,39,0.1193985,W8,Park,Public,1160
1164,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.45763,-73.649276,40.6,41,0.1319585,W32,Park,Public,1164
1168,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.457635,-73.648057,42.4,42,0.138474,W13,Park,Public,1168
1170,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.457877,-73.649939,43.1,43,0.1451465,W29,Park,Public,1170
1176,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.457578,-73.649186,47.4,47,0.1734065,W32,Park,Public,1176
1180,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.457896,-73.649018,48.9,49,0.1884785,W30,Park,Public,1180
1183,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.45774,-73.6496,52,52,0.212264,W8,Park,Public,1183
1187,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.457306,-73.648491,53.8,54,0.228906,W24,Park,Public,1187
1192,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.458025,-73.650315,55,55,0.2374625,W9,Park,Public,1192
1200,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.4575254,-73.6483908,59.3,59,0.2732585,W18,Park,Public,1200
1203,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.457981,-73.650216,60.6,61,0.2920985,W9,Park,Public,1203
1208,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.458061,-73.650409,66,66,0.341946,W9,Park,Public,1208
1209,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.457766,-73.649266,66.2,66,0.341946,W27,Park,Public,1209
1212,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.457799,-73.649535,69.1,69,0.3737385,W8,Park,Public,1212
1213,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.45784,-73.64984,69.6,70,0.38465,W29,Park,Public,1213
1218,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.457716,-73.648643,78.3,78,0.477594,W23,Park,Public,1218
1219,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.457721,-73.649299,81.3,81,0.5150385,W27,Park,Public,1219
1222,WILLIAM-BOWIE,P7,TICO,Tilia Cordata,Tilia,45.457441,-73.648838,85.2,85,0.5671625,W6,Park,Public,1222
488,St. Catherine de Sienne School,I12,TICO,Tilia Cordata,Tilia,45.4612695,-73.6443216,10.7,11,0.0094985,CSC1,Inst,Private,1236
496,St. Catherine de Sienne School,I12,TICO,Tilia Cordata,Tilia,45.4615129,-73.6441265,8.6,9,0.0063585,CSC1,Inst,Private,1242
506,Greaves Academy,I13,TICO,Tilia Cordata,Tilia,45.4640926,-73.62317,66.1,66,0.341946,G5,Inst,Private,1283
467,Loyola High School,I11,TICO,Tilia Cordata,Tilia,45.4564725,-73.6398939,46.3,46,0.166106,LH8,Inst,Private,1488
468,Loyola High School,I11,TICO,Tilia Cordata,Tilia,45.4564123,-73.6397166,49.5,50,0.19625,LH7,Inst,Private,1489
378,St. Luc Annexe,I10,TICO,Tilia Cordata,Tilia,45.4574684,-73.6428672,38.4,38,0.113354,STL2,Inst,Private,1494
1735,N/A,S1,TICO,Tilia cordata,Tilia,-73.637747,45.459467,65.9,66,0.341946,S1,Row,Public,1833
1736,N/A,S1,TICO,Tilia cordata,Tilia,-73.638442,45.459732,57.9,58,0.264074,S1,Row,Public,1835
1741,N/A,S1,TICO,Tilia cordata,Tilia,-73.63855,45.459772,56.3,56,0.246176,S1,Row,Public,1836
1742,N/A,S1,TICO,Tilia cordata,Tilia,-73.638666,45.459822,59.2,59,0.2732585,S1,Row,Public,1837
1702,N/A,S1,TICO,Tilia cordata,Tilia,-73.638782,45.459867,49.7,50,0.19625,S1,Row,Public,1838
1703,N/A,S1,TICO,Tilia cordata,Tilia,-73.638995,45.459952,57.1,57,0.2550465,S1,Row,Public,1840
1704,N/A,S1,TICO,Tilia cordata,Tilia,-73.639351,45.460091,53.5,54,0.228906,S1,Row,Public,1843
1705,N/A,S1,TICO,Tilia cordata,Tilia,-73.639461,45.460131,68.9,69,0.3737385,S1,Row,Public,1844
1509,N/A,S1,TICO,Tilia cordata 'Glenleven',Tilia,-73.639803,45.460261,37.7,38,0.113354,S1,Row,Public,1846
1706,N/A,S1,TICO,Tilia cordata,Tilia,-73.639955,45.46032,56.9,57,0.2550465,S1,Row,Public,1847
1707,N/A,S1,TICO,Tilia cordata,Tilia,-73.640036,45.460355,56.8,57,0.2550465,S1,Row,Public,1848
1708,N/A,S2,TICO,Tilia cordata,Tilia,-73.639938,45.460176,56.4,56,0.246176,S2,Row,Public,1869
1709,N/A,S4,TICO,Tilia cordata,Tilia,-73.624963,45.464206,52.6,53,0.2205065,S4,Row,Public,1899
1710,N/A,S4,TICO,Tilia cordata,Tilia,-73.62522,45.464319,109.9,110,0.94985,S4,Row,Public,1901
1711,N/A,S4,TICO,Tilia cordata,Tilia,-73.625808,45.464583,63.6,64,0.321536,S4,Row,Public,1905
1712,N/A,S4,TICO,Tilia cordata,Tilia,-73.626236,45.464772,36.1,36,0.101736,S4,Row,Public,1907
1713,N/A,S5,TICO,Tilia cordata,Tilia,-73.627451,45.465121,46,46,0.166106,S5,Row,Public,1910
1714,N/A,S5,TICO,Tilia cordata,Tilia,-73.629034,45.465817,59.6,60,0.2826,S5,Row,Public,1918
1715,N/A,S5,TICO,Tilia cordata,Tilia,-73.628831,45.465727,46.4,46,0.166106,S5,Row,Public,1919
