"","fid","ObjectId","GlobalID","Date_relev","Classification","GS.Type","Sample.Site","No_civique","Site.Code","DBH","Species.Code","Species_Common","Species.Latin","Genus","Latitude","Longitude","Area_Site"
"903","6629","198238","7b561f03-fb95-4538-9db2-834aaf6142fe","11/25/2016 12:00:00 AM","Public","Street","Boulevard René-Lévesque Ouest","N/A","S61",5,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.492885,-73.576126,"1230.322686"
"904","14345","205180","1b157008-120b-4b8f-9e7d-bd5e56f63c5f","5/16/2019 12:00:00 AM","Public","Street","Rue Tupper","1833","S67",5,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.492849,-73.578978,"357.6530181"
"905","14348","205183","d19619d3-471a-4dd5-9b26-8d5d863eadb1","5/5/2016 12:00:00 AM","Public","Street","Rue Tupper","1847","S67",5,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.492534,-73.579343,"357.6530181"
"906","13209","204433","7af50f60-6c54-417c-9968-f6a5f05a104a","5/31/2012 12:00:00 AM","Public","Street","Rue Saint-Marc","1280","S77",5,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.492524,-73.580036,"547.3086185"
"907","14352","205187","22a7068d-242f-4861-9e2b-a8f2c28c4664","5/30/2016 12:00:00 AM","Public","Street","Rue Tupper","1935","S80",5,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.491804,-73.580097,"750.2063616"
"908","14353","205188","e0fba574-72b1-4403-bca6-3adff06458e0","5/30/2016 12:00:00 AM","Public","Street","Rue Tupper","1947","S80",5,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.491714,-73.580202,"750.2063616"
"909","13596","204016","5c743775-e8b5-415b-b8f1-d6a2f1be1942","4/18/2013 12:00:00 AM","Public","Street","Rue Sainte-Catherine Ouest","1953","S82",5,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.492042,-73.581465,"792.9908797"
"910","13597","204017","5a106f8b-9bb2-411c-ab80-24029d86b25b","4/18/2013 12:00:00 AM","Public","Street","Rue Sainte-Catherine Ouest","1953","S82",5,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.49219,-73.581292,"792.9908797"
"911","13598","204018","02bed22b-116b-4052-9d37-b7ba3a3f1a36","4/18/2013 12:00:00 AM","Public","Street","Rue Sainte-Catherine Ouest","1953","S82",5,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.492091,-73.581408,"792.9908797"
"912","6469","198078","f502308e-5e32-43ee-ae4c-63938966f78b","10/17/2016 12:00:00 AM","Public","Street","Boulevard de Maisonneuve Ouest","1910","S83",5,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.493297,-73.581909,"719.268393"
"913","6470","198079","a1969d66-0304-4257-9bd6-cebe913041b1","11/6/2015 12:00:00 AM","Public","Street","Boulevard de Maisonneuve Ouest","1910","S83",15,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.493157,-73.582077,"719.268393"
"914","14362","205197","d7cd3c75-51d5-41e9-8a0c-526e0336e361","5/5/2016 12:00:00 AM","Public","Street","Rue Tupper","2121","S93",5,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.490332,-73.581846,"980.8444199"
"915","7986","198823","30ac70de-bb25-4a9a-b173-e8ab30b68c3c","3/6/2012 12:00:00 AM","Public","Street","Boulevard de Maisonneuve Ouest","2097","S96",6,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.492027,-73.583656,"1012.356924"
"916","7988","198825","69d78993-61af-4f52-b5ef-e22918227da1","3/6/2012 12:00:00 AM","Public","Street","Boulevard de Maisonneuve Ouest","2097","S96",7,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.491865,-73.58385,"1012.356924"
"917","6475","198084","e4afc14d-6513-42fa-aafb-8af7f57b9b4a","5/28/2021 12:00:00 AM","Public","Street","Boulevard de Maisonneuve Ouest","2100","S97",5,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.491937,-73.583502,"1106.13488"
"918","13614","204034","8164c1dd-5604-408f-939e-dd3c58535d6c","7/1/2015 12:00:00 AM","Public","Street","Rue Sainte-Catherine Ouest","2301","S106",5,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.489922,-73.583906,"485.7242925"
"919","13617","204037","2d28432b-feac-40fa-aa9e-38f410d0de92","7/1/2015 12:00:00 AM","Public","Street","Rue Sainte-Catherine Ouest","2301","S106",5,"ULXXMO","Morton (Accolade TM) Elm","Ulmus x 'Morton' (Accolade TM)","Ulmus",45.48966,-73.584221,"485.7242925"
"920","4551","196563","fd3f41ea-d1c2-4e8b-85f5-3511feca5c38","10/25/2018 12:00:00 AM","Public","Street","Avenue Lincoln","1900","S30",5,"ULHOPI","Pioneer Elm","Ulmus x hollandica 'Pioneer'","Ulmus",45.493926,-73.582702,"702.1874726"
"921","13170","204394","d3a2813c-e247-4400-b105-aecc26b02b89","5/27/2013 12:00:00 AM","Public","Street","Rue Saint-Marc","1179","S72",5,"ULHOPI","Pioneer Elm","Ulmus x hollandica 'Pioneer'","Ulmus",45.491662,-73.578273,"620.5501416"
"922","4552","196564","296ee40b-a4f3-48ef-bac8-92f3b676119b","5/5/2016 12:00:00 AM","Public","Street","Avenue Lincoln","1900","S30",5,"ULXXNH","Ulmus x New Horizon","Ulmus x New Horizon","Ulmus",45.493818,-73.582843,"702.1874726"
"923","4557","196569","ccdd3960-a5cf-4b34-ab17-756de3354e2c","6/6/2016 12:00:00 AM","Public","Street","Avenue Lincoln","1950","S30",5,"ULXXNH","Ulmus x New Horizon","Ulmus x New Horizon","Ulmus",45.493485,-73.583239,"702.1874726"
"924","4521","196533","96cd4899-47c0-415e-b4c1-afe78f82efd7","5/6/2016 12:00:00 AM","Public","Street","Avenue Lincoln","1839","S38",5,"ULXXNH","Ulmus x New Horizon","Ulmus x New Horizon","Ulmus",45.494556,-73.582127,"504.6186287"
"925","4548","196560","76692553-b3b1-427c-ba57-8af400457dc3","11/7/2016 12:00:00 AM","Public","Street","Avenue Lincoln","1850","S40",5,"ULXXNH","Ulmus x New Horizon","Ulmus x New Horizon","Ulmus",45.494295,-73.582263,"951.70404"
"926","4550","196562","05f90fe0-5d67-4d41-b98d-f6474ebd6973","5/6/2016 12:00:00 AM","Public","Street","Avenue Lincoln","1850","S40",5,"ULXXNH","Ulmus x New Horizon","Ulmus x New Horizon","Ulmus",45.494376,-73.58216,"951.70404"
"927","13217","204448","22755a30-58ae-404c-8669-6104588a11d5","5/5/2017 12:00:00 AM","Public","Street","Rue Saint-Mathieu","1235","S62",5,"ULXXNH","Ulmus x New Horizon","Ulmus x New Horizon","Ulmus",45.493788,-73.579048,"1681.479666"
"928","2268","43597","947a0716-e4f5-4b49-9050-ccfed6b41806","7/14/2020 12:00:00 AM","Public","Parc","CABOT","N/A","P1",5,"ZESE","Japanese Zelkova","Zelkova serrata","Zelkova",45.489634,-73.583209,"8799.965514"
"929","3213","43319","6c32ceb0-766f-43fb-82b4-c1d55f97b3ea","7/14/2020 12:00:00 AM","Public","Parc","CABOT","N/A","P1",5,"ZESE","Japanese Zelkova","Zelkova serrata","Zelkova",45.489595,-73.583232,"8799.965514"
"930","3445","43948","b118ab39-09cb-4bfd-a74a-fea8e1cfbfdb","7/14/2020 12:00:00 AM","Public","Parc","CABOT","N/A","P1",5,"ZESE","Japanese Zelkova","Zelkova serrata","Zelkova",45.489576,-73.583161,"8799.965514"
"931","13211","204435","0cb99220-ae9e-479c-83dd-c67046a7c434","11/23/2011 12:00:00 AM","Public","Street","Rue Saint-Marc","1412","S84",28,"ZESEGV","Green Vase Japanese Zelkova","Zelkova serrata 'Green Vase'","Zelkova",45.492992,-73.580853,"1126.890242"
"932","N/A","N/A","dc5741dd-0d45-4c23-8051-e4ccbc0f57ee","2021-06-29T13:16:06.425Z","Private","Private","1_Bellevue_Avenue","N/A","R13",35,"ACPA","Japanese_Maple","Acer palmatum","Acer",45.488864,-73.605356,"N/A"
"933","N/A","N/A","aa879005-9112-4534-abbe-f8603a4cd61d","2021-06-29T13:19:00.945Z","Private","Private","1_Bellevue_Avenue","N/A","R13",26.7,"SYVU","Common_lilac","Syringa vulgaris","Syringa",45.489024,-73.605472,"N/A"
"934","N/A","N/A","512c9325-5815-4307-9ff4-86fe11d1e46b","2021-06-29T13:21:24.099Z","Private","Private","1_Bellevue_Avenue","N/A","R13",20.8,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.488884,-73.605508,"N/A"
"935","N/A","N/A","918db561-2a8e-49f4-a945-50bb9bd8312c","2021-06-29T13:24:26.734Z","Private","Private","1_Bellevue_Avenue","N/A","R13",13.8,"MA","Magnolia_X","Magnolia x ","Magnolia",45.488851,-73.605267,"N/A"
"936","N/A","N/A","0464d417-a93d-4b89-9ac1-926cfa2b1863","2021-06-29T13:27:37.218Z","Private","Private","1_Bellevue_Avenue","N/A","R13",20.9,"SYVU","Common_lilac","Syringa vulgaris","Syringa",45.488954,-73.605277,"N/A"
"937","N/A","N/A","4abb6943-bf2e-4f60-b473-d7576a5f9633","2021-06-29T13:29:20.583Z","Private","Private","1_Bellevue_Avenue","N/A","R13",46,"ULAM","American_Elm","Ulmus americana","Ulmus",45.489117,-73.605372,"N/A"
"938","N/A","N/A","8fe64e69-a318-47e8-b941-7d039ac8dd10","2021-06-29T13:29:56.899Z","Private","Private","1_Bellevue_Avenue","N/A","R13",43,"ULAM","American_Elm","Ulmus americana","Ulmus",45.489064,-73.605292,"N/A"
"939","N/A","N/A","5996cf61-0167-4823-963b-5f7f9d2a83f9","2021-06-29T13:31:25.330Z","Private","Private","1_Bellevue_Avenue","N/A","R13",31.3,"ULAM","American_Elm","Ulmus americana","Ulmus",45.488873,-73.60553,"N/A"
"940","N/A","N/A","a13dd1c5-26fd-4c78-8e8a-d304cdb7c6cf","2021-06-29T13:39:40.982Z","Private","Private","1_Bellevue_Avenue","N/A","R13",59.1,"QURU","Northern_Red_Oak","Quercus rubra","Quercus",45.488881,-73.605912,"N/A"
"941","N/A","N/A","a7c0caf2-a2d5-48ab-897d-708d0963d6f8","2021-06-29T13:40:43.111Z","Private","Private","1_Bellevue_Avenue","N/A","R13",31.6,"JUNI","Black_Walnut","Juglans Nigra","Juglans",45.488994,-73.605316,"N/A"
"942","N/A","N/A","f36e55c7-5368-4e3d-89aa-de23a4b76cbe","2021-06-29T13:41:26.733Z","Private","Private","1_Bellevue_Avenue","N/A","R13",15.1,"GIBI","Ginkgo_biloba","Ginkgo biloba","Ginkgo",45.488877,-73.605876,"N/A"
"943","N/A","N/A","04044ddf-9022-4d63-98b6-aa9d535aa99b","2021-06-29T13:43:46.774Z","Private","Private","1_Bellevue_Avenue","N/A","R13",49,"BEPA","Paper_Birch","Betula papyrifera","Betula",45.488873,-73.605707,"N/A"
"944","N/A","N/A","1fac446e-2cb1-4cb7-901d-954f455870b0","2021-06-29T13:51:40.760Z","Private","Private","1_Bellevue_Avenue","N/A","R13",13,"GLTR","Honeylocust","Gleditsia triacanthos","Gleditsia",45.488925,-73.605655,"N/A"
"945","N/A","N/A","4345f2b8-c713-44c2-b90f-0affd07e92de","2021-06-29T13:53:43.915Z","Private","Private","1_Bellevue_Avenue","N/A","R13",18.8,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.488745,-73.605756,"N/A"
"946","N/A","N/A","2167f56d-5980-4d55-a853-41e938f1e43a","2021-06-29T13:56:47.362Z","Private","Private","1_Bellevue_Avenue","N/A","R13",13.9,"SYVU","Common_lilac","Syringa vulgaris","Syringa",45.48883,-73.60531,"N/A"
"947","N/A","N/A","94e1ecb8-60d1-49cf-837a-6cf6408274c2","2021-06-29T15:05:08.680Z","Private","Private","1_de_casson","N/A","R14",26.1,"PIAB","Norway_spruce","Picea abies","Picea",45.490656,-73.590118,"N/A"
"948","N/A","N/A","64aaf788-1736-41d1-aa78-2229e984afbb","2021-06-29T15:08:48.542Z","Private","Private","1_de_casson","N/A","R14",5.2,"FRPE","Red_ash","Fraxinus pennsylvanica","Fraxinus",45.490718,-73.589677,"N/A"
"949","N/A","N/A","0312c4d2-b452-40fe-bfe5-293512b6a2ce","2021-06-29T15:14:41.008Z","Private","Private","1_de_casson","N/A","R14",20.7,"PIAB","Norway_Spruce","Picea abies","Picea",45.490661,-73.589907,"N/A"
"950","N/A","N/A","6bca744d-9abb-4259-b1d0-985afd2dd10c","2021-07-07T17:42:17.360Z","Private","Private","1175 Ave Hope","N/A","R15",24.6,"ACNE","Manitoba_Maple","Acer negundo","Acer",45.489873,-73.580398,"N/A"
"951","N/A","N/A","f32eb5b4-28a6-4f1a-b244-8f5365efba54","2021-07-07T17:43:26.334Z","Private","Private","1175 Ave Hope","N/A","R15",40.4,"ACNE","Manitoba_Maple","Acer negundo","Acer",45.489885,-73.580443,"N/A"
"952","N/A","N/A","b90ae4fd-43d5-47ed-bded-63a7a378c996","2021-08-06T15:25:41.181Z","Private","Private","1176_saint_mathieu","N/A","R16",8.4,"ACPL","Norway_maple","Acer platanoides","Acer",45.492535,-73.577038,"N/A"
"953","N/A","N/A","99cfd133-3855-49b3-a778-96b2aeb3bf00","2021-07-29T13:19:02.787Z","Private","Private","1177 Tupper","N/A","R17",14.2,"FRPE","Red_ash","Fraxinus pennsylvanica","Fraxinus",45.489469,-73.580685,"N/A"
"954","N/A","N/A","a5af1255-967b-43ad-8d08-ff323c3e323d","2021-07-27T14:19:35.782Z","Private","Private","118_St_Augustin","N/A","R18",57,"TICO","Littleleaf_European_linden","Tilia cordata","Tilia",45.477095,-73.5798,"N/A"
"955","N/A","N/A","b4c3ecef-efa4-452d-af8e-617cd11db06e","2021-07-27T14:20:56.554Z","Private","Private","118_St_Augustin","N/A","R18",22.6,"CTSP","Northern_Catalpa","Catalpa speciosa","Catalpa",45.476916,-73.579739,"N/A"
"956","N/A","N/A","6325f5e3-46bf-4f8d-8924-28f71986e3ac","2021-07-27T14:22:38.905Z","Private","Private","118_St_Augustin","N/A","R18",28.5,"SYVU","Common_lilac","Syringa vulgaris","Syringa",45.476904,-73.579991,"N/A"
"957","N/A","N/A","f386d66f-b25c-462c-8b8a-998480a99622","2021-07-29T14:16:58.585Z","Private","Private","1180_fort","N/A","R19",39.6,"ACPL","Norway_Maple","Acer platanoides","Acer",45.490605,-73.579241,"N/A"
"958","N/A","N/A","342f228e-59e1-4dfb-b5eb-626004f99034","2021-07-29T14:17:11.933Z","Private","Private","1180_fort","N/A","R19",16,"ACNE","Manitoba_Maple","Acer negundo","Acer",45.490856,-73.579758,"N/A"
"959","N/A","N/A","692f18d1-477c-44cf-b473-bdc6326f057f","2021-07-29T14:17:41.720Z","Private","Private","1180_fort","N/A","R19",8.2,"ACNE","Manitoba_Maple","Acer negundo","Acer",45.490856,-73.579758,"N/A"
"960","N/A","N/A","9025a9c5-3160-4b34-b9c2-3e6fc5cc902d","2021-07-29T14:17:49.543Z","Private","Private","1180_fort","N/A","R19",39.8,"ACPL","Norway_Maple","Acer platanoides","Acer",45.490621,-73.579322,"N/A"
"961","N/A","N/A","aa3927d0-23ac-4836-8a10-b6158387e34e","2021-07-29T14:18:06.692Z","Private","Private","1180_fort","N/A","R19",7,"ACNE","Manitoba_Maple","Acer negundo","Acer",45.490873,-73.579881,"N/A"
"962","N/A","N/A","036702bd-64da-44ce-85b2-c0b6b4795a77","2021-07-29T14:18:31.991Z","Private","Private","1180_fort","N/A","R19",6.7,"ACNE","Manitoba_Maple","Acer negundo","Acer",45.490873,-73.579881,"N/A"
"963","N/A","N/A","5a2c1a00-be2b-4b9a-8051-337305734ad9","2021-07-29T14:19:49.357Z","Private","Private","1180_fort","N/A","R19",67,"QUMA","Bur_oak","Quercus macrocarpa","Quercus",45.489901,-73.579628,"N/A"
"964","N/A","N/A","db409e86-1e2c-4555-a16b-850a5d916112","2021-07-29T14:20:39.130Z","Private","Private","1180_fort","N/A","R19",32.8,"QUMA","Bur_oak","Quercus macrocarpa","Quercus",45.490468,-73.579136,"N/A"
"965","N/A","N/A","c246037f-dff8-4baa-8067-4ad3525dcd03","2021-07-29T14:25:47.821Z","Private","Private","1180_fort","N/A","R19",50.2,"SOXXTH","Sorbus_x_thuringiaca","Sorbus_x_thuringiaca","Sorbus",45.490901,-73.579832,"N/A"
"966","N/A","N/A","d6bff1b4-40c1-4ad7-833a-076ac8761428","2021-07-29T14:26:27.855Z","Private","Private","1180_fort","N/A","R19",5.4,"SYVU","Common_lilac","Syringa vulgaris","Syringa",45.49088,-73.579797,"N/A"
"967","N/A","N/A","e01d7dd8-9453-4738-a137-6383ab1a684c","2021-07-07T17:39:36.935Z","Private","Private","1183 Ave Hope","N/A","R20",150.3,"TIAM","American_Basswood","Tilia americana ","Tilia",45.489845,-73.580587,"N/A"
"968","N/A","N/A","ae218094-bb9a-47aa-ba5e-94fb5169d2f1","2021-07-07T17:41:09.709Z","Private","Private","1183 Ave Hope","N/A","R20",39.9,"FRPE","Red_ash","Fraxinus pennsylvanica","Fraxinus",45.489778,-73.580589,"N/A"
"969","N/A","N/A","0fb38110-079a-404f-94a7-ce54c92a6e4c","2021-07-07T17:33:10.095Z","Private","Private","1185 Ave Hope","N/A","R20",8.3,"ACNE","Manitoba_Maple","Acer negundo","Acer",45.489935,-73.58064,"N/A"
"970","N/A","N/A","18708b70-e9db-4120-bb03-0e261d1dd114","2021-07-07T17:34:07.767Z","Private","Private","1185 Ave Hope","N/A","R20",5.9,"RHTY","Sumac","Rhus typhina","Rhus",45.489975,-73.580724,"N/A"
"971","N/A","N/A","34177a23-228c-40b0-ba50-ae95c00f5f11","2021-07-07T17:32:13.980Z","Private","Private","1187 Hope Ave","N/A","R21",7,"CEOC","Hackberry","Celtis occidentalis ","Celtis",45.489975,-73.580641,"N/A"
