fid,ObjectId,GlobalID,Date_relev,Classification,GS Type,Sample Site,No_civique,Site Code,DBH,Species Code,Species_Common,Species Latin,Genus,Latitude,Longitude,Area_Site
9610,200426,8bc47da1-1fac-4085-964c-d553ab332612,1/12/2012 12:00:00 AM,Public,Street,Rue Chomedey,2010,S14,42,TIAM,Basswood,Tilia americana,Tilia,45.491761,-73.584202,365.342642
9611,200427,19d44cca-9bed-4950-b02e-565433cd9acf,1/12/2012 12:00:00 AM,Public,Street,Rue Chomedey,2050,S14,48,TIAM,Basswood,Tilia americana,Tilia,45.491869,-73.584387,365.342642
9612,200428,29bf4514-5e98-4716-a1b8-2d83cb003b70,1/12/2012 12:00:00 AM,Public,Street,Rue Chomedey,2070,S14,41,TIAM,Basswood,Tilia americana,Tilia,45.49195,-73.584527,365.342642
9614,200430,74c06d5d-7729-4e30-b45d-ed52fc8b05e7,6/20/2016 12:00:00 AM,Public,Street,Rue Chomedey,2100,S14,42,TIAM,Basswood,Tilia americana,Tilia,45.492071,-73.584733,365.342642
9615,200431,e377cc63-ce7e-4542-bf15-560cc375659b,1/12/2012 12:00:00 AM,Public,Street,Rue Chomedey,2100,S14,44,TIAM,Basswood,Tilia americana,Tilia,45.492116,-73.584819,365.342642
9618,200434,7f50f9a5-b533-4292-9d66-41c3f24eb394,1/12/2012 12:00:00 AM,Public,Street,Rue Chomedey,N/A,S14,37,TIAM,Basswood,Tilia americana,Tilia,45.491704,-73.584106,365.342642
2104,43433,7317b2e1-29c3-4955-9b42-ff266757537f,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,36,TIAM,Basswood,Tilia americana,Tilia,45.489448,-73.583124,8799.965514
2117,43446,fa11e1a6-24b6-439e-829e-24f21cf86004,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,43,TIAM,Basswood,Tilia americana,Tilia,45.489332,-73.583278,8799.965514
2172,43501,93af14b4-9115-4860-ad56-62174671bc47,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,59,TIAM,Basswood,Tilia americana,Tilia,45.489252,-73.583383,8799.965514
3189,43295,62c70785-caeb-453d-a8c4-6d7a5113610c,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,36,TIAM,Basswood,Tilia americana,Tilia,45.489533,-73.583031,8799.965514
3285,43788,f2b22d74-4106-46d2-93ae-d5e40585c8c7,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,53,TIAM,Basswood,Tilia americana,Tilia,45.489548,-73.583996,8799.965514
3289,43792,d868354a-de3d-4086-b5fc-97513e892fec,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,39,TIAM,Basswood,Tilia americana,Tilia,45.489584,-73.583911,8799.965514
3308,43811,c8d45919-6a55-4295-86af-f3efda595fec,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,39,TIAM,Basswood,Tilia americana,Tilia,45.489754,-73.583712,8799.965514
3333,43836,24d46411-9c8e-4abc-b15b-2ef279ba0aea,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,42,TIAM,Basswood,Tilia americana,Tilia,45.489804,-73.583587,8799.965514
3383,43886,ec7ffab8-363a-41e7-80db-fac86aee4e76,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,97,TIAM,Basswood,Tilia americana,Tilia,45.489859,-73.58346,8799.965514
3425,43928,43ad9412-33bd-42dd-8bf5-340ffe2e9ddf,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,46,TIAM,Basswood,Tilia americana,Tilia,45.489803,-73.583373,8799.965514
3426,43929,7bb406c8-a569-41ad-832a-74727f3d4298,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,58,TIAM,Basswood,Tilia americana,Tilia,45.489715,-73.583381,8799.965514
9617,200433,31ed5ee9-4e54-4ed7-a69b-4101206dc925,1/12/2012 12:00:00 AM,Public,Street,Rue Chomedey,2260,S4,23,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.492561,-73.585587,328.4458495
4568,196580,8ad7b991-afe8-40a5-bfa6-e5aa33a4a0cd,1/12/2012 12:00:00 AM,Public,Street,Avenue Lincoln,2182,S13,48,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.491535,-73.585639,576.0175083
4572,196584,70f34d1f-22c0-4432-86aa-edad32cbbf9b,1/12/2012 12:00:00 AM,Public,Street,Avenue Lincoln,N/A,S13,48,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.492079,-73.584977,576.0175083
9613,200429,5ae4c428-ba0a-44ae-ba2a-d66e4b818427,6/11/2018 12:00:00 AM,Public,Street,Rue Chomedey,2100,S14,5,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.492013,-73.584631,365.342642
4539,196551,5ebe30be-5ae4-4884-8684-ba3a03e0234c,1/12/2012 12:00:00 AM,Public,Street,Avenue Lincoln,2055,S19,28,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.492386,-73.58478,822.4389162
4540,196552,02f86000-a8ed-4c9b-b747-288c16ec5acc,1/12/2012 12:00:00 AM,Public,Street,Avenue Lincoln,2055,S19,29,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.492494,-73.584647,822.4389162
4541,196553,6d49e34d-b58b-495f-8115-952f9fe51997,1/12/2012 12:00:00 AM,Public,Street,Avenue Lincoln,2055,S19,41,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.493084,-73.583915,822.4389162
4544,196556,ab5672af-759f-415f-ba54-877cde673c34,8/10/2018 12:00:00 AM,Public,Street,Avenue Lincoln,2055,S19,34,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.49271,-73.58438,822.4389162
4559,196571,7bf61dd3-5cc3-4979-9945-0b0d6f1263ca,1/12/2012 12:00:00 AM,Public,Street,Avenue Lincoln,2000,S20,33,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.492764,-73.584134,989.5698385
4562,196574,5499f2cf-28b7-4198-8790-2b80052e5d8d,8/10/2018 12:00:00 AM,Public,Street,Avenue Lincoln,2080,S20,39,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.492575,-73.584371,989.5698385
15118,206334,4492dd0f-4dfa-470c-855f-08c22c5dd702,2/16/2015 12:00:00 AM,Public,Street,Rue du Fort,N/A,S26,5,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.493415,-73.584079,425.1859865
15113,206329,b35d7cf4-8f53-47de-8421-e51822f24a37,1/12/2012 12:00:00 AM,Public,Street,Rue du Fort,2010,S48,44,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.492734,-73.583132,644.0632116
15114,206330,ff166f73-b039-4be5-8489-f737fc95a1ed,1/12/2012 12:00:00 AM,Public,Street,Rue du Fort,2030,S48,39,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.492819,-73.583279,644.0632116
15116,206332,a124586a-385f-4ed0-b579-ba762ae3a897,1/15/2018 12:00:00 AM,Public,Street,Rue du Fort,2100,S48,30,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.492963,-73.583521,644.0632116
15117,206333,577354a7-e57a-4ae5-9b2f-c7ae96aae31a,1/12/2012 12:00:00 AM,Public,Street,Rue du Fort,2100,S48,46,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.49303,-73.583641,644.0632116
15105,206321,aa025c1d-cc20-4976-b263-7f569857fa58,1/12/2012 12:00:00 AM,Public,Street,Rue du Fort,2053,S31,22,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.493053,-73.583408,352.0964037
15106,206322,a52d6b57-79a7-47f4-b19a-9a8b5a49b288,1/12/2012 12:00:00 AM,Public,Street,Rue du Fort,2053,S31,24,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.493129,-73.583536,352.0964037
15110,206326,69e48755-25f5-4b1e-b1ea-02d135d43a27,1/12/2012 12:00:00 AM,Public,Street,Rue du Fort,N/A,S31,24,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.492915,-73.583168,352.0964037
4526,196538,ce35762c-c5e5-4741-8dce-0fb0c0f35a0f,1/12/2012 12:00:00 AM,Public,Street,Avenue Lincoln,1849,S38,31,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.494444,-73.582262,504.6186287
5022,196221,eca674da-dfeb-4727-8841-a586e9d97871,1/19/2012 12:00:00 AM,Public,Street,Avenue Hope,N/A,S95,32,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.489494,-73.580303,747.8973697
2088,43417,6a4b1af7-8827-44a0-b0ed-c27b5a8ad656,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,51,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.489698,-73.583196,8799.965514
2097,43426,03909d2e-b271-4029-b373-d6b9b32ebeb7,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,48,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.489652,-73.583102,8799.965514
2111,43440,b1e825a5-f588-4970-8d04-a45e6edcfc9f,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,43,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.48938,-73.583194,8799.965514
2179,43508,ce16bbc5-ff24-4030-8616-b2941c7d6a4b,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,35,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.489189,-73.583442,8799.965514
2263,43592,545394b3-328a-440d-938c-013485e324f6,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,50,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.489023,-73.583652,8799.965514
2354,43683,1c0c06e6-eacc-4693-933d-310cb049d61c,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,44,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.489216,-73.583744,8799.965514
2366,43695,1aff5719-3ae7-4047-b6df-ee0e97e0328a,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,43,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.489099,-73.583927,8799.965514
3183,43289,5816e912-0131-40bc-afae-d289bd47ff58,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,42,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.489592,-73.583009,8799.965514
3281,43784,a6c512a4-3ae5-47ad-bb33-36178b81207e,12/12/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,22,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.489498,-73.583998,8799.965514
3316,43819,e8cbc265-411a-4221-a630-b97a80f9bbf8,12/12/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,49,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.489647,-73.583668,8799.965514
2160,43489,ddbf7ac9-5ccd-44a4-95c8-99c79e1521d7,1/27/2017 12:00:00 AM,Public,Parc,HECTOR-TOE-BLAKE,N/A,P3,42,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.48929,-73.580705,2644.025357
7817,198654,bd1cd6dd-11ed-444a-be96-0d5f42da7799,5/16/2018 12:00:00 AM,Public,Street,Chemin Saint-Sulpice,3086,S124,31,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.493015,-73.591583,1915.328249
7779,198616,d66b0f41-a492-44ab-b089-4d6525077108,1/15/2016 12:00:00 AM,Public,Street,Chemin Picquet,3024,S125,10,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.493205,-73.590789,807.0939834
13680,204517,e5b2655e-1168-4c1b-9409-8ad46579d21a,2/16/2015 12:00:00 AM,Public,Street,Rue Saint-Mathieu,3450,,35,TICO,Littleleaf European Linden,Tilia cordata,Tilia,45.496254,-73.583452,
9607,200423,2305c212-3156-43a5-8df1-3540f2e16427,1/12/2012 12:00:00 AM,Public,Street,Rue Chomedey,1440,S102,31,TICOGL,Glenleven Littleleaf Linden,Tilia cordata 'Glenleven',Tilia,45.491442,-73.583628,1007.055309
14208,205043,7cd907af-cb6c-4529-87ee-0f7ad98703ed,6/2/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,2150,S2,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.492035,-73.586636,509.8258925
14203,205038,edc2e735-1208-4dce-a985-42fa887fa1ed,6/2/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,2150,S3,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.492518,-73.585839,992.0535921
14204,205039,105a9213-3b7a-47e4-aed9-892a98a86559,6/2/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,2150,S3,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.49245,-73.585941,992.0535921
14205,205040,ee9e4d4b-ebbe-44a3-a588-40a4b5536cf9,6/2/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,2150,S3,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.492378,-73.586058,992.0535921
14206,205041,77e7ba0c-39b2-4054-a5b9-dc23bb7aa380,6/2/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,2150,S3,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.492272,-73.586247,992.0535921
14207,205042,4d103e9e-35fb-44a8-9dab-04fd9059d567,6/2/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,2150,S3,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.492158,-73.58643,992.0535921
14200,205035,b1add8e8-7e49-4bbe-9bd1-633fa3f371ba,6/2/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,2082,S17,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.492713,-73.585523,528.6158868
14195,205030,bf02e876-e0a6-48f0-8ba9-9e8a29cb6b13,6/2/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,2068,S18,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.493155,-73.584767,1095.370533
14196,205031,86d50e73-fe34-4286-81be-b5b272fc5f32,6/2/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,2068,S18,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.493058,-73.584933,1095.370533
14198,205033,ba3ee60c-3707-4d37-85be-ea3285b53318,6/2/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,2082,S18,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.492924,-73.585161,1095.370533
14199,205034,379a64d7-7a21-452e-86e4-71288263fc92,6/2/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,2082,S18,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.492829,-73.585323,1095.370533
4542,196554,6def644e-a14a-4002-a461-7e28437f3fea,5/15/2011 12:00:00 AM,Public,Street,Avenue Lincoln,2055,S19,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.492949,-73.584088,822.4389162
14217,205052,dd2666ac-9e18-4444-8282-2a48c63c66cf,6/9/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,N/A,S111,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.491092,-73.587931,1308.413712
14218,205053,f43e1789-6eb2-460c-945c-956be8c919d9,6/9/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,N/A,S111,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.491013,-73.58802,1308.413712
14219,205054,c1c82965-8d4a-41fb-af75-e7f0788b06a4,6/9/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,N/A,S111,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.490937,-73.588097,1308.413712
14220,205055,ca43d7f4-9aab-410f-b257-f876231d373d,6/9/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,N/A,S111,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.490871,-73.58818,1308.413712
14221,205056,d7769fce-d2af-4599-a22b-c765ac85d4d2,6/9/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,N/A,S111,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.490799,-73.588254,1308.413712
14222,205057,fb5f6edd-e3d0-4e0a-930c-01db8c3f88f2,6/9/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,N/A,S111,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.49073,-73.588331,1308.413712
14223,205058,052fcb61-813b-4596-86e1-191f4d7802c9,6/9/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,N/A,S111,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.490655,-73.588412,1308.413712
14224,205059,f0329429-3902-47e0-beb4-b562cdacf4fa,6/9/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,N/A,S111,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.490582,-73.588483,1308.413712
14225,205060,756d96fc-1df2-44b5-be25-120e7a1ae293,6/9/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,N/A,S111,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.490513,-73.588558,1308.413712
14226,205061,afa1108a-3323-4a18-81f6-d7a7fbd27326,6/9/2013 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,N/A,S111,5,TICOGR,Greenspire Littleleaf Linden,Tilia cordata 'Greenspire',Tilia,45.490437,-73.588643,1308.413712
4545,196557,fe08f6bc-8dc5-499a-a39f-3900c03ae105,1/12/2012 12:00:00 AM,Public,Street,Avenue Lincoln,2055,S19,15,TICOSH,Sheridan Littleleaf Linden,Tilia cordata 'Sheridan',Tilia,45.492616,-73.584502,822.4389162
4561,196573,c36d0d90-88d9-4c1b-860f-eefe4602a614,1/12/2012 12:00:00 AM,Public,Street,Avenue Lincoln,2080,S20,18,TICOSH,Sheridan Littleleaf Linden,Tilia cordata 'Sheridan',Tilia,45.49267,-73.584253,989.5698385
3293,43796,6a95ee94-5f3c-4502-ad04-e82a4640a0c6,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,22,TICOSH,Sheridan Littleleaf Linden,Tilia cordata 'Sheridan',Tilia,45.489507,-73.583879,8799.965514
3298,43801,7ee26024-5ddd-454a-bc8d-29585ff0b60f,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,26,TICOSH,Sheridan Littleleaf Linden,Tilia cordata 'Sheridan',Tilia,45.489653,-73.583831,8799.965514
13190,204414,95b8ce99-a494-4416-bc93-982d9e07f96a,6/12/2018 12:00:00 AM,Public,Street,Rue Saint-Marc,2125,S34,5,UL,Elm,Ulmus,Ulmus,45.493945,-73.582213,501.0228089
13191,204415,7a6c06b6-de05-4f8e-8d4f-2cc6b84f1682,6/12/2018 12:00:00 AM,Public,Street,Rue Saint-Marc,2125,S34,5,UL,Elm,Ulmus,Ulmus,45.493774,-73.581913,501.0228089
13194,204418,05665f3a-2880-42ec-85c6-00ce51232c71,6/12/2018 12:00:00 AM,Public,Street,Rue Saint-Marc,2155,S34,5,UL,Elm,Ulmus,Ulmus,45.494076,-73.582467,501.0228089
13668,204505,a0d244d5-fb5e-460a-a251-50dea897fc7a,7/21/2015 12:00:00 AM,Public,Street,Rue Saint-Mathieu,1420,S55,15,UL,Elm,Ulmus,Ulmus,45.494177,-73.579998,844.6643139
13626,204463,e0bfebfa-84c3-47a2-ba37-5535776fd5b0,1/10/2012 12:00:00 AM,Public,Street,Rue Saint-Mathieu,N/A,S45,57,ULAM,White Elm,Ulmus americana,Ulmus,45.496156,-73.582989,554.4580154
6464,198073,d4290403-c1e2-43d8-87fe-41c55929fe70,3/6/2012 12:00:00 AM,Public,Street,Boulevard de Maisonneuve Ouest,1800,S56,25,ULAM,White Elm,Ulmus americana,Ulmus,45.49431,-73.580719,1095.575186
6468,198077,d4225488-1dc9-453f-96f6-0db1a3461daf,3/6/2012 12:00:00 AM,Public,Street,Boulevard de Maisonneuve Ouest,1864,S56,34,ULAM,White Elm,Ulmus americana,Ulmus,45.493675,-73.581462,1095.575186
6598,198207,12972c2e-4d7e-456d-be59-b7dd344369d3,8/8/2006 12:00:00 AM,Public,Street,Boulevard René-Lévesque Ouest,1819,S69,26,ULAM,White Elm,Ulmus americana,Ulmus,45.492027,-73.576951,494.3670283
6599,198208,50bbe140-adef-4c6f-a179-75d1b574d119,8/8/2006 12:00:00 AM,Public,Street,Boulevard René-Lévesque Ouest,1825,S69,37,ULAM,White Elm,Ulmus americana,Ulmus,45.491928,-73.577044,494.3670283
13171,204395,2bdc5452-4f98-42d0-924c-0ed0c3ef0c55,1/12/2012 12:00:00 AM,Public,Street,Rue Saint-Marc,1191,S72,56,ULAM,White Elm,Ulmus americana,Ulmus,45.49177,-73.578456,620.5501416
13199,204423,d512708d-214b-4216-b923-47a156f97fe3,7/18/2018 12:00:00 AM,Public,Street,Rue Saint-Marc,N/A,S72,62,ULAM,White Elm,Ulmus americana,Ulmus,45.491468,-73.57793,620.5501416
8438,199255,6f028b21-b46e-4e87-85e7-c2a229c4974f,1/19/2012 12:00:00 AM,Public,Street,Rue Baile,N/A,S74,31,ULAM,White Elm,Ulmus americana,Ulmus,45.491482,-73.579296,811.8213834
8536,199353,71cc6c6f-c572-4d37-8fbb-8e85382fb05e,1/19/2012 12:00:00 AM,Public,Street,Rue Baile,N/A,S74,41,ULAM,White Elm,Ulmus americana,Ulmus,45.491438,-73.579346,811.8213834
8540,199357,1d22b0e2-dbbd-4d5b-95cb-752da330efec,1/19/2012 12:00:00 AM,Public,Street,Rue Baile,N/A,S74,8,ULAM,White Elm,Ulmus americana,Ulmus,45.491398,-73.579393,811.8213834
8545,199362,dc77ba81-3ee3-4cd2-8fb5-81564dbb140f,1/19/2012 12:00:00 AM,Public,Street,Rue Baile,N/A,S74,35,ULAM,White Elm,Ulmus americana,Ulmus,45.491357,-73.579444,811.8213834
8552,199369,f4f60114-810f-4efe-9fb3-4398ca8dcbf9,1/19/2012 12:00:00 AM,Public,Street,Rue Baile,N/A,S74,15,ULAM,White Elm,Ulmus americana,Ulmus,45.49161,-73.579142,811.8213834
8649,199466,f903b34f-5f39-4778-967d-8b0f4f1643d3,1/19/2012 12:00:00 AM,Public,Street,Rue Baile,N/A,S74,14,ULAM,White Elm,Ulmus americana,Ulmus,45.491528,-73.579246,811.8213834
8988,199009,6a0462d0-64d8-418d-8517-64a69311d4c5,1/19/2012 12:00:00 AM,Public,Street,Rue Baile,N/A,S74,29,ULAM,White Elm,Ulmus americana,Ulmus,45.491314,-73.579494,811.8213834
9090,199111,88bf9ce7-db08-414c-b8fd-3a2e50d748f0,1/19/2012 12:00:00 AM,Public,Street,Rue Baile,N/A,S74,37,ULAM,White Elm,Ulmus americana,Ulmus,45.491784,-73.578935,811.8213834
9099,199120,dbf5c20c-4475-4b84-bc36-75e90c8a7cdf,1/19/2012 12:00:00 AM,Public,Street,Rue Baile,N/A,S74,33,ULAM,White Elm,Ulmus americana,Ulmus,45.491654,-73.579094,811.8213834
9107,199128,ec8d6781-8089-4767-bdac-87ae44e42627,1/19/2012 12:00:00 AM,Public,Street,Rue Baile,N/A,S74,34,ULAM,White Elm,Ulmus americana,Ulmus,45.491267,-73.579554,811.8213834
9117,199138,f1629888-050f-4400-94d9-606439f35a37,1/19/2012 12:00:00 AM,Public,Street,Rue Baile,N/A,S74,31,ULAM,White Elm,Ulmus americana,Ulmus,45.491568,-73.579196,811.8213834
13205,204429,2e0c9cde-d9b4-42c0-ad9f-2d80a267cb6d,1/12/2012 12:00:00 AM,Public,Street,Rue Saint-Marc,1254,S77,34,ULAM,White Elm,Ulmus americana,Ulmus,45.492304,-73.579655,547.3086185
13208,204432,16344e9e-77a2-419d-aa70-d8132fe501a6,1/12/2012 12:00:00 AM,Public,Street,Rue Saint-Marc,1280,S77,35,ULAM,White Elm,Ulmus americana,Ulmus,45.492646,-73.580244,547.3086185
13213,204437,0f0cb452-e6ab-4246-b986-60a23313a8c7,11/23/2011 12:00:00 AM,Public,Street,Rue Saint-Marc,1456,S84,46,ULAM,White Elm,Ulmus americana,Ulmus,45.493311,-73.581403,1126.890242
6473,198082,e61eb088-9fb8-450f-9d0e-8896db77a8ca,3/6/2012 12:00:00 AM,Public,Street,Boulevard de Maisonneuve Ouest,2070,S97,40,ULAM,White Elm,Ulmus americana,Ulmus,45.492162,-73.583244,1106.13488
6478,198087,ff819ce5-8001-4d0f-84ed-45729e976610,7/14/2017 12:00:00 AM,Public,Street,Boulevard de Maisonneuve Ouest,2208,S101,51,ULAM,White Elm,Ulmus americana,Ulmus,45.490991,-73.584621,749.3469588
3323,43826,529dcf5b-162d-486f-95ae-79478ab2ef41,1/30/2019 12:00:00 AM,Public,Parc,HENRI-DUNANT,N/A,P2,61,ULAM,White Elm,Ulmus americana,Ulmus,45.489641,-73.58202,2460.780773
7624,198033,1ea1646e-3f5c-4dc4-897e-70aa26309061,3/8/2018 12:00:00 AM,Public,Street,Boulevard René-Lévesque Ouest,N/A,S116,38,ULAM,White Elm,Ulmus americana,Ulmus,45.488482,-73.582235,2559.080603
6664,198273,ebe7ace6-4d5e-4118-9425-6033a66049a5,2/29/2012 12:00:00 AM,Public,Street,Chemin De Breslay,3000,S120,46,ULAM,White Elm,Ulmus americana,Ulmus,45.492018,-73.589531,1066.278657
15540,205959,35ace6c4-be0b-4c79-8723-296c6d08b4e4,11/5/2019 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,N/A,S16,5,ULDADI,Nom anglais,Ulmus davidiana 'Discovery',Ulmus,45.492488,-73.586386,1050.350953
15514,205933,0b86f985-cc76-43be-a34c-3358c69b61f1,11/22/2016 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,1931,S24,5,ULDADI,Nom anglais,Ulmus davidiana 'Discovery',Ulmus,45.493706,-73.584428,1473.363405
15516,205935,30dc7839-bbe5-43e6-a677-ed0b72919561,11/22/2016 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,1931,S24,5,ULDADI,Nom anglais,Ulmus davidiana 'Discovery',Ulmus,45.494024,-73.584128,1473.363405
15522,205941,fa57717f-dfb3-424f-b1e7-68061c3321ba,11/22/2016 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,1931,S24,5,ULDADI,Nom anglais,Ulmus davidiana 'Discovery',Ulmus,45.493898,-73.584236,1473.363405
15523,205942,94625ee2-c750-43a6-983b-57ecb89cff12,11/22/2016 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,1931,S24,5,ULDADI,Nom anglais,Ulmus davidiana 'Discovery',Ulmus,45.493769,-73.584362,1473.363405
4553,196565,31666188-c7a4-4c8a-a1c2-0fa738ff5eb9,5/5/2016 12:00:00 AM,Public,Street,Avenue Lincoln,1950,S30,5,ULDADI,Nom anglais,Ulmus davidiana 'Discovery',Ulmus,45.493413,-73.583335,702.1874726
15945,205582,568e366c-ab9c-4b8f-824e-fb7510fb7835,6/11/2019 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,1617,S44,5,ULDADI,Nom anglais,Ulmus davidiana 'Discovery',Ulmus,45.496225,-73.582193,424.3021216
