Column1,Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
1289,Dawson,1,Private,Private,Y,Y136,HE,HEMI,HEMI,Heptacodium miconioides,,5.1,N,N,http://www.dendrology.org/publications/tree-of-the-year/heptacodium-miconioides-2012/,
1290,Dawson,1,Private,Private,Y,Y132,LO,LOPE,LOPE,Lonicera periclymenum,,11,N,N,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=372017&isprofile=0&=,
1291,Dawson,1,Private,Private,Y,Y115,HY,HYAR,HYAR,Hydrangea_arborescens,,6.7,N,Y,https://www.fs.fed.us/wildflowers/plant-of-the-week/hydrangea-arborescens.shtml,
1292,Dawson,1,Private,Private,Y,Y137,HY,HYPA,HYPA,Hydrangea_peniculata,Panicled Hydrangea,9.3,N,N,USDA/Mortens,
1293,Dawson,1,Private,Private,Y,Y114,JU,JUCI,JUCI,Juglans cinerea,Butternut,60.5,Y,Y,USDA/TC/LM,
1294,Dawson,1,Private,Institutional,I,I1,JU,JUNI,JUNI,Juglans nigra,Eastern Black Walnut,15.1,Y,Y,USDA/TC/LM/TIC,Very small native region in Saint-Lawrence Lowlands (KP)
1295,Dawson,1,Private,Private,Y,Y24,JU,JUNI,JUNI,Juglans nigra,Eastern Black Walnut,22.4,Y,Y,USDA/TC/LM/TIC,Very small native region in Saint-Lawrence Lowlands (KP)
1296,Dawson,1,Public,Street,S,S95,JU,JUNI,JUNI,Juglans nigra,Eastern Black Walnut,5,Y,Y,USDA/TC/LM/TIC,Very small native region in Saint-Lawrence Lowlands (KP)
1297,Dawson,1,Private,Private,Y,Y67,JU,JUVI,JUVI,Juniperus virginiana,,8.5,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1298,Dawson,1,Private,Private,Y,Y88,JU,JUVI,JUVI,Juniperus virginiana,,11.1,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1299,Dawson,1,Private,Private,Y,Y109,JU,JUVI,JUVI,Juniperus virginiana,,5.7,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1300,Dawson,1,Private,Private,Y,Y8,JU,JUVI,JUVI,Juniperus virginiana,,5.5,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1301,Dawson,1,Private,Private,Y,Y8,JU,JUVI,JUVI,Juniperus virginiana,,9.1,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1302,Dawson,1,Private,Private,Y,Y8,JU,JUVI,JUVI,Juniperus virginiana,,9.4,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1303,Dawson,1,Private,Private,Y,Y113,JU,JUVI,JUVI,Juniperus virginiana,,8.2,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1304,Dawson,1,Private,Private,Y,Y113,JU,JUVI,JUVI,Juniperus virginiana,,8.7,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1305,Dawson,1,Private,Private,Y,Y114,JU,JUVI,JUVI,Juniperus virginiana,,4.7,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1306,Dawson,1,Private,Private,Y,Y150,JU,JUVI,JUVI,Juniperus virginiana,,12.3,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1307,Dawson,1,Private,Private,Y,Y163,JU,JUVI,JUVI,Juniperus virginiana,,14.5,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1308,Dawson,1,Private,Private,Y,Y163,JU,JUVI,JUVI,Juniperus virginiana,,14.3,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1309,Dawson,1,Private,Private,Y,Y163,JU,JUVI,JUVI,Juniperus virginiana,,14.1,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1310,Dawson,1,Private,Private,Y,Y156,LA,LADE,LADE,Larix decidua,European Larch,37,N,N,USDA/TC/Mortens,
1311,Dawson,1,Private,Institutional,I,I6,LA,LALA,LALA,Larix laricina,Tamarack,48,Y,Y,USDA/TC/LM,
1312,Dawson,1,Private,Institutional,I,I6,LA,LALA,LALA,Larix laricina,Tamarack,37,Y,Y,USDA/TC/LM,
1313,Dawson,1,Private,Institutional,I,I6,LA,LALA,LALA,Larix laricina,Tamarack,39,Y,Y,USDA/TC/LM,
1314,Dawson,1,Private,Institutional,I,I6,LA,LALA,LALA,Larix laricina,Tamarack,14,Y,Y,USDA/TC/LM,
1315,Dawson,1,Private,Private,Y,Y7,LI,LIVU,LIVU,Ligustrum vulgare,,4.9,N,N,https://www.invasiveplantatlas.org/subject.html?sub=3036,
1316,Dawson,1,Private,Private,Y,Y7,LI,LIVU,LIVU,Ligustrum vulgare,,7.5,N,N,https://www.invasiveplantatlas.org/subject.html?sub=3036,
1317,Dawson,1,Public,Alley,A,A12,LO,LOPE,LOPE,Lonicera periclymenum,,20.1,N,N,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=372017&isprofile=0&=,
1318,Dawson,1,Public,Alley,A,A12,LO,LOPE,LOPE,Lonicera periclymenum,,37.3,N,N,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=372017&isprofile=0&=,
1319,Dawson,1,Private,Private,Y,Y73,LO,LOPE,LOPE,Lonicera periclymenum,,7,N,N,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=372017&isprofile=0&=,
1320,Dawson,1,Private,Private,Y,Y74,MA,MAIO,MAIO,Malus ioensis,,32.5,N,Y,http://bonap.net/Napa/TaxonMaps/Genus/County/Malus,
1321,Dawson,1,Private,Private,Y,Y118,MA,MAIO,MAIO,Malus ioensis,,26.8,N,Y,http://bonap.net/Napa/TaxonMaps/Genus/County/Malus,
1322,Dawson,1,Private,Private,Y,Y144,MA,MAIO,MAIO,Malus ioensis,,26.9,N,Y,http://bonap.net/Napa/TaxonMaps/Genus/County/Malus,
1323,Dawson,1,Private,Private,Y,Y144,MA,MAIO,MAIO,Malus ioensis,,32.4,N,Y,http://bonap.net/Napa/TaxonMaps/Genus/County/Malus,
1324,Dawson,1,Private,Private,Y,Y144,MA,MAIO,MAIO,Malus ioensis,,21.25,N,Y,http://bonap.net/Napa/TaxonMaps/Genus/County/Malus,
1325,Dawson,1,Private,Private,Y,Y144,MA,MAIO,MAIO,Malus ioensis,,42.9,N,Y,http://bonap.net/Napa/TaxonMaps/Genus/County/Malus,
1326,Dawson,1,Private,Private,Y,Y144,MA,MAIO,MAIO,Malus ioensis,,48.55,N,Y,http://bonap.net/Napa/TaxonMaps/Genus/County/Malus,
1327,Dawson,1,Private,Private,Y,Y144,MA,MAIO,MAIO,Malus ioensis,,42.1,N,Y,http://bonap.net/Napa/TaxonMaps/Genus/County/Malus,
1328,Dawson,1,Private,Private,Y,Y153,MA,MAIO,MAIO,Malus ioensis,,73.3,N,Y,http://bonap.net/Napa/TaxonMaps/Genus/County/Malus,
1329,Dawson,1,Public,Parc,P,P2,MA,MAPR,MAPRRI,Malus prunifolia 'Rinki',NA,11,N,N,NA,NA
1330,Dawson,1,Private,Institutional,I,I2,MA,MASY,MASY,Malus sylvestris,Crab Apple,9.1,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1331,Dawson,1,Private,Institutional,I,I2,MA,MASY,MASY,Malus sylvestris,Crab Apple,9,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1332,Dawson,1,Private,Private,Y,Y48,MA,MASY,MASY,Malus sylvestris,Crab Apple,24.3,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1333,Dawson,1,Private,Private,Y,Y73,MA,MASY,MASY,Malus sylvestris,Crab Apple,36.6,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1334,Dawson,1,Private,Private,Y,Y79,MA,MASY,MASY,Malus sylvestris,Crab Apple,29.6,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1335,Dawson,1,Private,Private,Y,Y79,MA,MASY,MASY,Malus sylvestris,Crab Apple,23.4,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1336,Dawson,1,Private,Private,Y,Y83,MA,MASY,MASY,Malus sylvestris,Crab Apple,12.3,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1337,Dawson,1,Private,Private,Y,Y85,MA,MASY,MASY,Malus sylvestris,Crab Apple,38.2,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1338,Dawson,1,Private,Private,Y,Y86,MA,MASY,MASY,Malus sylvestris,Crab Apple,37.5,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1339,Dawson,1,Private,Private,Y,Y1,MA,MASY,MASY,Malus sylvestris,Crab Apple,5.3,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1340,Dawson,1,Private,Private,Y,Y116,MA,MASY,MASY,Malus sylvestris,Crab Apple,50.6,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1341,Dawson,1,Private,Private,Y,Y118,MA,MASY,MASY,Malus sylvestris,Crab Apple,20.8,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1342,Dawson,1,Private,Private,Y,Y127,MA,MASY,MASY,Malus sylvestris,Crab Apple,31.1,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1343,Dawson,1,Private,Private,Y,Y132,MA,MASY,MASY,Malus sylvestris,Crab Apple,26.4,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1344,Dawson,1,Private,Private,Y,Y132,MA,MASY,MASY,Malus sylvestris,Crab Apple,54.4,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1345,Dawson,1,Private,Private,Y,Y149,MA,MASY,MASY,Malus sylvestris,Crab Apple,18.6,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1346,Dawson,1,Private,Private,Y,Y149,MA,MASY,MASY,Malus sylvestris,Crab Apple,12.7,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1347,Dawson,1,Private,Private,Y,Y156,MA,MASY,MASY,Malus sylvestris,Crab Apple,12.9,N,N,USDA/TC,Synonym: Malus pumila & Malus domestica
1348,Dawson,1,Public,Parc,P,P2,MA,MARO,MAXXRO,Malus x 'Royalty',NA,16,N,N,TB,NA
1349,Dawson,1,Public,Parc,P,P2,MA,MARO,MAXXRO,Malus x 'Royalty',NA,18,N,N,TB,NA
1350,Dawson,1,Public,Parc,P,P2,MA,MARO,MAXXRO,Malus x 'Royalty',NA,14,N,N,TB,NA
1351,Dawson,1,Public,Parc,P,P2,MA,MARO,MAXXRO,Malus x 'Royalty',NA,13,N,N,TB,NA
1352,Dawson,1,Public,Parc,P,P2,MA,MARO,MAXXRO,Malus x 'Royalty',NA,18,N,N,TB,NA
1353,Dawson,1,Public,Parc,P,P2,MA,MARO,MAXXRO,Malus x 'Royalty',NA,19,N,N,TB,NA
1354,Dawson,1,Public,Parc,P,P2,MA,MARO,MAXXRO,Malus x 'Royalty',NA,16,N,N,TB,NA
1355,Dawson,1,Public,Parc,P,P2,MA,MARO,MAXXRO,Malus x 'Royalty',NA,23,N,N,TB,NA
1356,Dawson,1,Private,Institutional,I,I6,MA,MASS,MAXXSS,Malus_x_'Spring_Snow',,4,N,N,NA,
1357,Dawson,1,Private,Institutional,I,I6,MA,MASS,MAXXSS,Malus_x_'Spring_Snow',,4,N,N,NA,
1358,Dawson,1,Private,Institutional,I,I6,MA,MASS,MAXXSS,Malus_x_'Spring_Snow',,4,N,N,NA,
1359,Dawson,1,Private,Institutional,I,I6,MA,MASS,MAXXSS,Malus_x_'Spring_Snow',,4,N,N,NA,
1360,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,14,N,N,NA,
1361,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,14,N,N,NA,
1362,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,15,N,N,NA,
1363,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,12,N,N,NA,
1364,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,13,N,N,NA,
1365,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,17,N,N,NA,
1366,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,16,N,N,NA,
1367,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,14,N,N,NA,
1368,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,17,N,N,NA,
1369,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,17,N,N,NA,
1370,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,14,N,N,NA,
1371,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,12,N,N,NA,
1372,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,14,N,N,NA,
1373,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,13,N,N,NA,
1374,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,18,N,N,NA,
1375,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,15,N,N,NA,
1376,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,16,N,N,NA,
1377,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,16,N,N,NA,
1378,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,14,N,N,NA,
1379,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,15,N,N,NA,
1380,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,17,N,N,NA,
1381,Dawson,1,Public,Parc,P,P3,MA,MATH,MAXXTH,Malus x 'Thunderchild',,17,N,N,NA,
1382,Dawson,1,Public,Alley,A,A11,MO,MOAL,MOAL,Morus alba,White Mulberry,10.9,N,N,USDA/TC/Mortens,
1383,Dawson,1,Private,Institutional,I,I1,MO,MOAL,MOAL,Morus alba,White Mulberry,29.2,N,N,USDA/TC/Mortens,
1384,Dawson,1,Private,Institutional,I,I1,MO,MOAL,MOAL,Morus alba,White Mulberry,11.9,N,N,USDA/TC/Mortens,
1385,Dawson,1,Private,Institutional,I,I1,MO,MOAL,MOAL,Morus alba,White Mulberry,62.5,N,N,USDA/TC/Mortens,
1386,Dawson,1,Private,Institutional,I,I3,MO,MOAL,MOAL,Morus alba,White Mulberry,28.8,N,N,USDA/TC/Mortens,
1387,Dawson,1,Private,Private,Y,Y27,MO,MOAL,MOAL,Morus alba,White Mulberry,24.7,N,N,USDA/TC/Mortens,
1388,Dawson,1,Private,Private,Y,Y56,MO,MOAL,MOAL,Morus alba,White Mulberry,8.2,N,N,USDA/TC/Mortens,
1389,Dawson,1,Private,Private,Y,Y70,MO,MOAL,MOAL,Morus alba,White Mulberry,5.5,N,N,USDA/TC/Mortens,
1390,Dawson,1,Private,Private,Y,Y71,MO,MOAL,MOAL,Morus alba,White Mulberry,11.3,N,N,USDA/TC/Mortens,
1391,Dawson,1,Private,Private,Y,Y99,MO,MOAL,MOAL,Morus alba,White Mulberry,14.4,N,N,USDA/TC/Mortens,
1392,Dawson,1,Private,Private,Y,Y108,MO,MOAL,MOAL,Morus alba,White Mulberry,7.6,N,N,USDA/TC/Mortens,
1393,Dawson,1,Private,Private,Y,Y118,MO,MOAL,MOAL,Morus alba,White Mulberry,3.8,N,N,USDA/TC/Mortens,
1394,Dawson,1,Private,Private,Y,Y151,MO,MOAL,MOAL,Morus alba,White Mulberry,5,N,N,USDA/TC/Mortens,
1395,Dawson,1,Private,Private,Y,Y65,MO,MORU,MORU,Morus rubra,,8.7,N,Y,https://www.srs.fs.usda.gov/pubs/misc/ag_654/volume_2/morus/rubra.htm,
1396,Dawson,1,Public,Alley,A,A9,OS,OSVI,OSVI,Ostrya virginiana,American Hop-Hornbeam Ironwood,13.6,Y,Y,USDA/TC/LM,
1397,Dawson,1,Public,Alley,A,A9,OS,OSVI,OSVI,Ostrya virginiana,American Hop-Hornbeam Ironwood,11.6,Y,Y,USDA/TC/LM,
1398,Dawson,1,Public,Parc,P,P1,OS,OSVI,OSVI,Ostrya virginiana,American Hop-Hornbeam Ironwood,5,Y,Y,USDA/TC/LM,
1399,Dawson,1,Private,Private,Y,Y158,OS,OSVI,OSVI,Ostrya virginiana,American Hop-Hornbeam Ironwood,3.1,Y,Y,USDA/TC/LM,
1400,Dawson,1,Public,Street,S,S84,OS,OSVI,OSVI,Ostrya virginiana,American Hop-Hornbeam Ironwood,5,Y,Y,USDA/TC/LM,
1401,Dawson,1,Private,Institutional,I,I1,PI,PIAB,PIAB,Picea abies,Norway Spruce,15.7,N,N,USDA/TC/Mortens,
1402,Dawson,1,Private,Institutional,I,I1,PI,PIAB,PIAB,Picea abies,Norway Spruce,23.6,N,N,USDA/TC/Mortens,
1403,Dawson,1,Private,Institutional,I,I1,PI,PIAB,PIAB,Picea abies,Norway Spruce,21.5,N,N,USDA/TC/Mortens,
1404,Dawson,1,Private,Institutional,I,I1,PI,PIAB,PIAB,Picea abies,Norway Spruce,24.4,N,N,USDA/TC/Mortens,
1405,Dawson,1,Private,Institutional,I,I1,PI,PIAB,PIAB,Picea abies,Norway Spruce,19,N,N,USDA/TC/Mortens,
1406,Dawson,1,Private,Institutional,I,I1,PI,PIAB,PIAB,Picea abies,Norway Spruce,18.2,N,N,USDA/TC/Mortens,
1407,Dawson,1,Private,Institutional,I,I1,PI,PIAB,PIAB,Picea abies,Norway Spruce,44.7,N,N,USDA/TC/Mortens,
1408,Dawson,1,Private,Institutional,I,I1,PI,PIAB,PIAB,Picea abies,Norway Spruce,17.6,N,N,USDA/TC/Mortens,
1409,Dawson,1,Private,Institutional,I,I1,PI,PIAB,PIAB,Picea abies,Norway Spruce,18.1,N,N,USDA/TC/Mortens,
1410,Dawson,1,Private,Institutional,I,I1,PI,PIAB,PIAB,Picea abies,Norway Spruce,45.5,N,N,USDA/TC/Mortens,
1411,Dawson,1,Private,Institutional,I,I1,PI,PIAB,PIAB,Picea abies,Norway Spruce,29.2,N,N,USDA/TC/Mortens,
1412,Dawson,1,Private,Private,Y,Y14,PI,PIAB,PIAB,Picea abies,Norway Spruce,26.1,N,N,USDA/TC/Mortens,
1413,Dawson,1,Private,Private,Y,Y14,PI,PIAB,PIAB,Picea abies,Norway Spruce,20.7,N,N,USDA/TC/Mortens,
1414,Dawson,1,Private,Private,Y,Y113,PI,PIAB,PIAB,Picea abies,Norway Spruce,28.9,N,N,USDA/TC/Mortens,
1415,Dawson,1,Private,Private,Y,Y113,PI,PIAB,PIAB,Picea abies,Norway Spruce,23.1,N,N,USDA/TC/Mortens,
1416,Dawson,1,Private,Private,Y,Y114,PI,PIAB,PIAB,Picea abies,Norway Spruce,5.1,N,N,USDA/TC/Mortens,
1417,Dawson,1,Private,Private,Y,Y118,PI,PIAB,PIAB,Picea abies,Norway Spruce,29.2,N,N,USDA/TC/Mortens,
1418,Dawson,1,Private,Private,Y,Y152,PI,PIAB,PIAB,Picea abies,Norway Spruce,15.5,N,N,USDA/TC/Mortens,
1419,Dawson,1,Private,Private,Y,Y152,PI,PIBA,PIBA,Pinus banksiana,,14.1,Y,Y,https://srs.fs.usda.gov/pubs/misc/ag_654/volume_1/pinus/banksiana.htm,
1420,Dawson,1,Private,Institutional,I,I6,PI,PIGL,PIGL,Picea glauca,White Spruce,11,Y,Y,USDA/TC/LM,
1421,Dawson,1,Private,Institutional,I,I6,PI,PIGL,PIGL,Picea glauca,White Spruce,13,Y,Y,USDA/TC/LM,
1422,Dawson,1,Private,Institutional,I,I6,PI,PIGL,PIGL,Picea glauca,White Spruce,22,Y,Y,USDA/TC/LM,
1423,Dawson,1,Private,Institutional,I,I6,PI,PIGL,PIGL,Picea glauca,White Spruce,30,Y,Y,USDA/TC/LM,
1424,Dawson,1,Private,Institutional,I,I6,PI,PIGL,PIGL,Picea glauca,White Spruce,13,Y,Y,USDA/TC/LM,
1425,Dawson,1,Private,Institutional,I,I6,PI,PIGL,PIGL,Picea glauca,White Spruce,17,Y,Y,USDA/TC/LM,
1426,Dawson,1,Private,Institutional,I,I6,PI,PIGL,PIGL,Picea glauca,White Spruce,27,Y,Y,USDA/TC/LM,
1427,Dawson,1,Private,Institutional,I,I6,PI,PIGL,PIGL,Picea glauca,White Spruce,52,Y,Y,USDA/TC/LM,
1428,Dawson,1,Private,Institutional,I,I6,PI,PIGL,PIGL,Picea glauca,White Spruce,16,Y,Y,USDA/TC/LM,
1429,Dawson,1,Private,Institutional,I,I1,PI,PIGL,PIGL,Picea glauca,White Spruce,10,Y,Y,USDA/TC/LM,
1430,Dawson,1,Private,Institutional,I,I1,PI,PIGL,PIGL,Picea glauca,White Spruce,22.9,Y,Y,USDA/TC/LM,
1431,Dawson,1,Private,Institutional,I,I1,PI,PIGL,PIGL,Picea glauca,White Spruce,29.6,Y,Y,USDA/TC/LM,
1432,Dawson,1,Private,Institutional,I,I1,PI,PIGL,PIGL,Picea glauca,White Spruce,37.6,Y,Y,USDA/TC/LM,
1433,Dawson,1,Private,Institutional,I,I1,PI,PIGL,PIGL,Picea glauca,White Spruce,25.2,Y,Y,USDA/TC/LM,
1434,Dawson,1,Private,Institutional,I,I1,PI,PIGL,PIGL,Picea glauca,White Spruce,19.1,Y,Y,USDA/TC/LM,
1435,Dawson,1,Private,Institutional,I,I1,PI,PIGL,PIGL,Picea glauca,White Spruce,28.9,Y,Y,USDA/TC/LM,
1436,Dawson,1,Private,Institutional,I,I1,PI,PIGL,PIGL,Picea glauca,White Spruce,16.8,Y,Y,USDA/TC/LM,
1437,Dawson,1,Private,Institutional,I,I1,PI,PIGL,PIGL,Picea glauca,White Spruce,20.9,Y,Y,USDA/TC/LM,
1438,Dawson,1,Private,Institutional,I,I1,PI,PIGL,PIGL,Picea glauca,White Spruce,47.8,Y,Y,USDA/TC/LM,
1439,Dawson,1,Private,Private,Y,Y118,PI,PIGL,PIGL,Picea glauca,White Spruce,46,Y,Y,USDA/TC/LM,
1440,Dawson,1,Private,Private,Y,Y118,PI,PIGL,PIGL,Picea glauca,White Spruce,33.1,Y,Y,USDA/TC/LM,
1441,Dawson,1,Private,Private,Y,Y118,PI,PIGL,PIGL,Picea glauca,White Spruce,36.5,Y,Y,USDA/TC/LM,
1442,Dawson,1,Private,Private,Y,Y118,PI,PIGL,PIGL,Picea glauca,White Spruce,49.4,Y,Y,USDA/TC/LM,
1443,Dawson,1,Private,Private,Y,Y118,PI,PIGL,PIGL,Picea glauca,White Spruce,39.1,Y,Y,USDA/TC/LM,
1444,Dawson,1,Private,Private,Y,Y118,PI,PIGL,PIGL,Picea glauca,White Spruce,37.2,Y,Y,USDA/TC/LM,
1445,Dawson,1,Private,Private,Y,Y156,PI,PIGL,PIGL,Picea glauca,White Spruce,4.5,Y,Y,USDA/TC/LM,
1446,Dawson,1,Private,Private,Y,Y163,PI,PIGL,PIGL,Picea glauca,White Spruce,27.3,Y,Y,USDA/TC/LM,
1447,Dawson,1,Public,Alley,A,A11,PI,PIMA,PIMA,Picea mariana,Black spruce,5.1,Y,Y,USDA/TC/LM,
1448,Dawson,1,Private,Private,Y,Y94,PI,PIMA,PIMA,Picea mariana,Black spruce,13.7,Y,Y,USDA/TC/LM,
1449,Dawson,1,Private,Private,Y,Y105,PI,PIMA,PIMA,Picea mariana,Black spruce,6,Y,Y,USDA/TC/LM,
1450,Dawson,1,Private,Private,Y,Y127,PI,PIMA,PIMA,Picea mariana,Black spruce,22.8,Y,Y,USDA/TC/LM,
1451,Dawson,1,Private,Private,Y,Y135,PI,PIMA,PIMA,Picea mariana,Black spruce,27.8,Y,Y,USDA/TC/LM,
1452,Dawson,1,Private,Private,Y,Y152,PI,PIMA,PIMA,Picea mariana,Black spruce,21.3,Y,Y,USDA/TC/LM,
1453,Dawson,1,Private,Private,Y,Y152,PI,PIMA,PIMA,Picea mariana,Black spruce,27.6,Y,Y,USDA/TC/LM,
1454,Dawson,1,Private,Private,Y,Y152,PI,PIMA,PIMA,Picea mariana,Black spruce,12.7,Y,Y,USDA/TC/LM,
1455,Dawson,1,Private,Private,Y,Y154,PI,PIMA,PIMA,Picea mariana,Black spruce,10.8,Y,Y,USDA/TC/LM,
1456,Dawson,1,Private,Institutional,I,I6,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,36,N,N,USDA/TC/LM,
1457,Dawson,1,Private,Institutional,I,I6,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,24,N,N,USDA/TC/LM,
1458,Dawson,1,Private,Institutional,I,I6,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,26,N,N,USDA/TC/LM,
1459,Dawson,1,Private,Institutional,I,I6,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,40,N,N,USDA/TC/LM,
1460,Dawson,1,Private,Institutional,I,I6,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,36,N,N,USDA/TC/LM,
1461,Dawson,1,Private,Institutional,I,I6,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,36,N,N,USDA/TC/LM,
1462,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,29.6,N,N,USDA/TC/LM,
1463,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,21,N,N,USDA/TC/LM,
1464,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,12.9,N,N,USDA/TC/LM,
1465,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,18.6,N,N,USDA/TC/LM,
1466,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,22.1,N,N,USDA/TC/LM,
1467,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,24,N,N,USDA/TC/LM,
1468,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,25.7,N,N,USDA/TC/LM,
1469,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,25.2,N,N,USDA/TC/LM,
1470,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,25.5,N,N,USDA/TC/LM,
1471,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,26.3,N,N,USDA/TC/LM,
1472,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,31.4,N,N,USDA/TC/LM,
1473,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,26.8,N,N,USDA/TC/LM,
1474,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,30.5,N,N,USDA/TC/LM,
1475,Dawson,1,Private,Institutional,I,I1,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,49,N,N,USDA/TC/LM,
